AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
MC_MISSION_INIT	Voulez-vous réinitialiser la mission au niveau 1 ?
MC_MISSION_NO_CLEAR	Vous devez d'abord compléter la mission.
MC_MOTION_BUTTON_OVER_MSG	Cette option sera disponible à partir de la 2e étoile.
MC_POLY_BUTTON_OVER_MSG	Cette option sera disponible à partir de la 3e étoile.
MC_POLY_FAIL	Vous ne pouvez pas vous transformer maintenant.
MC_POLY_QUESTION	Souhaitez-vous prendre la forme de ce monstre ?
MC_PROMOTION_MAX	Une amélioration n'est plus possible.
MC_PROMOTION_QUESTION	Voulez-vous passer au niveau suivant ?
MC_QUESTION_BUTTON_DESC1	Vous pouvez effectuer jusqu'à 6 réinitialisations en 24 heures.
MC_QUESTION_BUTTON_DESC2	Chaque nouvelle réinitialisation nécessite de nouvelles Cartes du nouveau départ.
MC_QUESTION_BUTTON_DESC3	Cliquez ici pour afficher le temps de rechargement restant.
MC_REWARD_FAIL	Il n'y a pas assez de place dans votre inventaire.
MC_REWARD_MISSION	Souhaitez-vous obtenir votre carte de monstre maintenant ?
MC_SHUFFLE_NO_ITEM	Vous n'avez aucune Carte du nouvel agencement.
MC_TIME	Temps de rechargement : %s
MC_TRADE_QUESTION	Cela vous coûte %d cartes. Voulez-vous continuer ?
MC_USE_ITEM_FAIL	Vous ne pouvez pas ajouter cette carte.
MC_USE_ITEM_QUESTION	Voulez-vous ajouter cette carte de monstre ?
MC_WARP_BUTTON_OVER_MSG	Cette option sera disponible à partir de la 4e étoile.
MC_WARP_FAIL	Vous ne pouvez plus vous téléporter.
MC_WARP_LIMIT_LEVEL	Votre niveau actuel est insuffisant pour vous téléporter.
MC_WARP_QUESTION	Se téléporter dans la zone de ce monstre ?
MESSENGER_ADD_BLOCK_FRIEND	Ajouter
MESSENGER_ADD_FRIEND	Ajouter un ami
MESSENGER_BLOCK	Bloqué
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	%s vous a ajouté comme ami
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	Accepter ?
MESSENGER_DO_YOU_DELETE	Supprimer ?
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	Voulez-vous supprimer le numéro de téléphone ?
MESSENGER_DO_YOU_MOVE	Voulez-vous y aller ?
MESSENGER_EMPTY_LIST	Vide
MESSENGER_FAMILY	Famille
MESSENGER_FRIEND	Ami
MESSENGER_GUILD	Guilde
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	Entrez le numéro de confirmation qui sera envoyé pour votre numéro de téléphone portable.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	Entrez le numéro de confirmation
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	Entrez le numéro de téléphone portable pour l'envoi d'un message textuel.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Souhaitez-vous entrer le numéro maintenant ?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	Entrez le numéro de téléphone portable
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Envoyer un message
METIN_TEST	GM TEST
MINIMAP	Ouvrir Mini-carte
MINIMAP_CANNOT_SEE	La mini carte ne peut pas être affichée.
MINIMAP_CAN_NOT_SHOW_AREAMAP	La carte générale ne peut pas être affichée.
MINIMAP_DEC_SCALE	Zoom arrière
MINIMAP_INC_SCALE	Zoom avant
MINIMAP_OBSERVER_COUNT	%d spectateurs
MINIMAP_SHOW_AREAMAP	Carte générale
MINI_GAME_RUMI_DISCARD_QUESTION	Voulez-vous vraiment vous défausser de cette carte ?
MINI_GAME_RUMI_EXIT_QUESTION	Souhaitez-vous terminer la partie et obtenir votre récompense ?\nVos points et le reste de vos cartes seront alors réinitialisés !
MINI_GAME_RUMI_START_QUESTION	Vous devez vous acquitter d'une taxe de %d Yangs pour pouvoir jouer. Il vous faut également %d Set(s) de cartes.\nVoulez-vous lancer le jeu ?
MINUTE	m
MONETARY_UNIT0	Yang
MONETARY_UNIT1	Dix mille
MONETARY_UNIT2	Cent million
MONEY_INPUT_DIALOG_SELLPRICE	Prix de vente :
MOVE_CHANNEL_99	CH0
MOVE_CHANNEL_CANCEL	Annuler
MOVE_CHANNEL_NOTICE	Vous êtes connecté au canal %d.
MOVE_CHANNEL_NOT_MOVE	Vous ne pouvez pas changer de canal.
MOVE_CHANNEL_SELECT	OK
MOVE_CHANNEL_TITLE	Sélection de canal
MOVE_ITEM_FAILURE_PRIVATE_SHOP	Vous ne pouvez pas déplacer d'objet lorsque votre magasin privé est ouvert.
MUSIC_EMPTY_MUSIC_LIST	Pas de musique de fond.
MUSIC_METIN2_DEFAULT_THEMA	Musique standard Metin2
MUSIC_NOT_SELECT_MUSIC	Pas de fichier musique choisi.
NEEFD_REST	Vous devez d'abord vous détendre.
NOT_YET_SUPPORT	N'est pas soutenu.
OPEN_THE_SPECIAL_ACTION_KIT	%s ajouté aux émotions.
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	Vous ne pouvez pas activer le Mode guilde lorsque vous n'appartenez à aucune guilde.
OPTION_PVPMODE_NOT_SUPPORT	Vous ne pouvez pas choisir cette configuration en Mode PvP.
OPTION_PVPMODE_PROTECT	Vous devez être au moins de niveau %d pour utiliser le Mode PvP.
PARTY_ANSWER_TIMEOVER	L'invitation a été déclinée.
PARTY_BONUS_ATTACKER	Valeur d'attaque : +%d	SA
PARTY_BONUS_BERSERKER	Vitesse d'attaque : +%d	SA
PARTY_BONUS_BUFFER	Durée compétence : +%d	SA
PARTY_BONUS_DEFENDER	Défense +%d %%	SA
PARTY_BONUS_EXP	Bonus EXP : %d%%	SA
PARTY_BONUS_SKILL_MASTER	Restauration de PV par victime +%d %%	SA
PARTY_BONUS_TANKER	PV max. : +%d	SA
PARTY_BREAK_UP	Supprimer le Groupe
PARTY_DO_YOU_ACCEPT	aimerait rejoindre le groupe.
PARTY_DO_YOU_JOIN	vous a invité à rejoindre son groupe. Accepter ?
PARTY_EXP_DISTRIBUTION_MODE	Distribution par EXP
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	Selon niveau
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	Les membres de plus haut niveau reçoivent plus d'EXP.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	Distribution égale
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	Tous les membres du Groupe reçoivent autant d'EXP.
PARTY_HEAL_ALL_MEMBER	Restaure tout.
PARTY_INCREASE_AREA_150	L'écart le plus grand dans le Groupe atteint un facteur de 1,5.	SNA
PARTY_INCREASE_AREA_200	L'écart le plus grand dans le Groupe atteint un facteur de 2.	SNA
PARTY_LEAVE	Quitter le Groupe
PARTY_LONGTIME_BONUS_EXP	Bonus EXP pour un temps de jeu en groupe important : +%d%%	SA
PARTY_MEMBER_OFFLINE	[Déconnecté]
PARTY_RECALL_MEMBER	Appeler un Membre du Groupe
PARTY_REGEN_BONUS	Bonus de régénération PV + PM : +%d%%	SA
PARTY_REQUEST_DENIED	Votre demande a été rejetée.
PARTY_SET_ATTACKER	Désigner comme Attaquant.
PARTY_SET_BERSERKER	Désigner comme Berserker.
PARTY_SET_BUFFER	Désigner comme Bloqueur.
PARTY_SET_DEFENDER	Désigner comme Défenseur.
PARTY_SET_NORMAL	Rétablir les paramètres.
PARTY_SET_SKILL_MASTER	Désigner comme Maître de compétence
PARTY_SET_TANKER	Désigner comme combattant au corps-à-corps.
PARTY_SKILL_ATTACKER	Valeur d'attaque de base de l'Attaquant +%.0f
PARTY_SKILL_BERSERKER	Vitesse d'attaque du Berserker +%.0f
PARTY_SKILL_BUFFER	Durée compétence Bloqueur +%.0f
PARTY_SKILL_DEFENDER	Défense comme défenseur +%.0f %%
PARTY_SKILL_HP_REGEN	Régénération des PV +%.0f%%
PARTY_SKILL_PARTY_AREA	Rang du Groupe +%d%%
PARTY_SKILL_SKILL_MASTER	Régénération de PV comme maître de la compétence +%.0f %%
PARTY_SKILL_SP_REGEN	Régénération des PM +%.0f%%
PARTY_SKILL_TANKER	PV max. combattant au corps-à-corps +%.0f
PARTY_SKILL_WARP	Possibilité d'appeler des membres du Groupe
PASSWORD_TITLE	Mot de passe de l'entrepôt
PET_ATTR_CHANGE_DIALOG_TEXT	Voulez-vous modifier maintenant les caractéristiques de votre familier ?\n L'objet « enchantement du familier » sera utilisé.\n L'opération peut échouer.
PET_ATTR_CHANGE_USE	Cette action ne peut pas être effectuée pendant que les caractéristiques du familier sont modifiées.
PET_ATTR_DETERMINE_TYPE1	Type de familier 1 : maladroit. Il n'est pas très fort.\nAvec le temps, vous pouvez améliorer ses compétences.
PET_ATTR_DETERMINE_TYPE2	Type de familier 2 : curieux. Il n'est pas très fort.\nC'est un fidèle compagnon dont les compétences augmentent au fil du temps.
PET_ATTR_DETERMINE_TYPE3	Type de familier 3 : vaillant. Il est moyennement fort.\nAvec le temps, vous pouvez améliorer ses compétences.
PET_ATTR_DETERMINE_TYPE4	Type de familier 4 : courageux. Il est moyennement fort.\nC'est un fidèle compagnon dont les compétences augmentent au fil du temps.
PET_ATTR_DETERMINE_TYPE5	Type de familier 5 : intrépide. Il est fort.\nAvec le temps, ses compétences augmenteront davantage.
PET_ATTR_DETERMINE_TYPE6	Type de familier 6 : légendaire. Il est fort.\nC'est un fidèle compagnon dont les compétences augmentent encore au fil du temps.
PET_ATTR_DETERMINE_TYPE7	Type de familier 7 : mythique. Il est très fort.\nIl déploiera tout son potentiel au fil du temps.
PET_ATTR_DETERMINE_TYPE8	Type de familier 8 : prismatique. Il est extrêmement fort.\nC'est un fidèle compagnon en qui avoir confiance.
PET_BAG_DESC	%s
PET_CANNOT_FEED_CUBEOPEN	Vous ne pouvez pas nourrir votre familier quand la fenêtre de raffinage est ouverte.
PET_CAN_NOT_ATTRCHANGE_BECUASE_LIFE_TIME_END	Vous ne pouvez pas modifier les caractéristiques d'un familier mort.
PET_CAN_NOT_EGG_ITEM_USE	Vous ne pouvez pas ouvrir la couveuse pendant un échange ou pendant l'ouverture de votre entrepôt ou de votre magasin privé.
PET_CAN_NOT_FEED_SPLIT_ITEM	Vous ne pouvez pas déposer d'objet divisé dans cette fenêtre.
PET_CAN_NOT_FEED_TYPE	Vous ne pouvez pas nourrir votre familier de cette façon. Veuillez tenter une autre action.
PET_CAN_NOT_OPEN_EVOL_BUTTON	Pour entraîner le familier et lui faire atteindre le niveau supérieur, il doit avoir le niveau %d.
PET_CAN_NOT_OPEN_EVOL_BUTTON_EXP_LACK	Pour entraîner le familier et lui faire atteindre le niveau supérieur, il doit avoir 100 % d'expérience.
PET_CAN_NOT_OPEN_EVOL_BUTTON_LEVEL_MAX	Votre familier a déjà atteint le niveau maximum.
PET_CAN_NOT_OPEN_SHOP_BECAUSE_SUMMON	Vous ne pouvez pas ouvrir de magasin privé quand vous avez appelé votre familier.
PET_CAN_NOT_OPEN_SPECIAL_EVOL_BUTTON	Pour entraîner le familier et lui faire atteindre le niveau supérieur, il doit être âgé de %d jours.
PET_CAN_NOT_SUMMON_BECAUSE_LIFE_TIME_END	Vous ne pouvez pas appeler votre familier, car sa durée d'utilisation a  expiré.
PET_CAN_NOT_USE_BAG	Vous ne pouvez pas utiliser le sac de transport, car votre familier a déjà expiré.
PET_EMPTY_SKILL_SLOT_USE_ITEM	Le familier ne possède pas de compétences à réinitialiser.
PET_HATCHING_ACCEPT	Souhaitez-vous appeler votre familier « %s » ?
PET_HATCHING_MONEY	Prix : %s
PET_HATCHING_WINDOW_OPEN_CAN_NOT_USE	Quand votre couveuse est ouverte, vous ne pouvez pas effectuez d'interactions.
PET_INFORMATION_STAGE1	Jeune
PET_INFORMATION_STAGE2	Sauvage
PET_INFORMATION_STAGE3	Vaillant
PET_INFORMATION_STAGE4	Héroïque
PET_INFO_EXP	Expérience actuelle :
PET_INFO_ITEM_EXP	EXP de l'objet
PET_INFO_NEXT_EXP	Expérience restante :
PET_INFO_NEXT_ITEM_EXP	EXP d'objet restant
PET_MSG_NOT_ENOUGH_MONEY	Vous n'avez pas assez de Yangs.
PET_NAME_CHANGE_ACCEPT	Voulez-vous modifier le nom de votre familier en « %s » ?
PET_NAME_MIN	Le nom entré est trop court.
PET_REVIVE_FAIL_EMPTY_PET_SLOT	Il n'a pas de familier à ressusciter.
PET_REVIVE_FAIL_NOT_ENOUGHT_MATERIAL	Vous n'avez pas assez de matériel.
PET_REVIVE_UI_MATERIAL_COUNT	%d/%d
PET_SKILL_DELETE_QUESTION_DLG_MSG	Les compétences sont maintenant disponibles.
PET_SKILL_DELETE_QUESTION_DLG_MSG1	La réinitialisation des compétences de votre familier est irrévocable.
PET_SKILL_DELETE_QUESTION_DLG_MSG2	Voulez-vous continuer ?
PET_SKILL_LEARN_FAIL_CONDITIONS	Votre familier n'est pas assez vieux ou il n'a pas le niveau nécessaire. Seuls les familiers héroïques peuvent réapprendre des compétences.
PET_SKILL_LEARN_QUESTION_DLG_MSG	Souhaitez-vous débuter l'entraînement héroïque de « %s » ?
PET_SKILL_TOOLTIP_COOLTIME	Temps de rechargement : %d secondes
PET_SKILL_TOOLTIP_DURATION	Durée : %d secondes
PET_SKILL_TOOLTIP_FEATHER	Ce familier a %d %% de chances d'activer l'effet Foulée de plume pendant %.1f secondes.\n Attaque : %d à %d	SAAAA
PET_SKILL_TOOLTIP_HEAL	Quand vos PV tombent sous les 20%%, vous obtenez une \n chance de %d%% d'augmenter les PV de %d.	SAA
PET_SKILL_TOOLTIP_INVINVIBILITY	Votre personnage a %d%% de chances de devenir invincible\n quand vos PV passent sous les 10%%.\n Durée de l'effet : %.1f secondes.	SAA
PET_SKILL_TOOLTIP_REMOVAL	Neutralise immédiatement les effets des poisons, ralentissements \n ou saignements avec une chance de %d%% \n quand votre personnage est affecté.	SAN
PET_SKILL_UPGRADE_QUESTION_DLG_MSG1	Passer au niveau supérieur de l'entraînement ?
PET_SKILL_UPGRADE_QUESTION_DLG_MSG2	Coût : %s
PET_TOOLTIP_COSTUME_BONUS	
PET_TOOLTIP_DEF	Défense
PET_TOOLTIP_HP	PV
PET_TOOLTIP_LEVEL	Niveau
PET_TOOLTIP_LIFETIME_OVER	Expiré
PET_TOOLTIP_SKILL_BONUS_VALUE	à l'entraînement héroïque
PET_TOOLTIP_SKILL_CUR_LEVEL	Niveau : %d
PET_TOOLTIP_SKILL_NEXT_LEVEL	Niveau suivant : %d (max. %d)
PET_TOOLTIP_SP	PM
PET_TOOLTIP_TRADABLE	Échangeable
PET_TOOLTUP_SKILL	%s (niveau %d)
PICK_ITEM_TITLE	Numéro de l'objet
PICK_MONEY_TITLE	Somme
PRIVATESHOPSEARCH_ABLITY_POTION	Rosée
PRIVATESHOPSEARCH_ACCESSORY_SOCKET	Tissu fin
PRIVATESHOPSEARCH_ARMOR	Armures
PRIVATESHOPSEARCH_ARROW	Flèches
PRIVATESHOPSEARCH_BELL	Gongs
PRIVATESHOPSEARCH_BELT	Ceintures
PRIVATESHOPSEARCH_BLEND	Potions
PRIVATESHOPSEARCH_BLOOD_PEARL	Perle de sang
PRIVATESHOPSEARCH_BLUE_PEARL	Perle bleue
PRIVATESHOPSEARCH_BODY	Armures
PRIVATESHOPSEARCH_BOW	Arcs
PRIVATESHOPSEARCH_BUYTIME	Souhaitez-vous acheter l'objet sélectionné ?
PRIVATESHOPSEARCH_CLAW	Griffes
PRIVATESHOPSEARCH_CLEAR_POTION	Élixirs
PRIVATESHOPSEARCH_COSTUME	Costumes
PRIVATESHOPSEARCH_COSTUMEBODY	Costume
PRIVATESHOPSEARCH_COSTUMEHAIR	Coiffure
PRIVATESHOPSEARCH_COSTUME_ACCE	Étole
PRIVATESHOPSEARCH_COSTUME_MOUNT	Monture
PRIVATESHOPSEARCH_CRYSTAL	Cristal
PRIVATESHOPSEARCH_DAGGER	Dagues
PRIVATESHOPSEARCH_DEAD	mort
PRIVATESHOPSEARCH_DETACHMENT	Livre des pierres
PRIVATESHOPSEARCH_DIAMOND	Diamant
PRIVATESHOPSEARCH_DS	Alchimie des pierres-dragons
PRIVATESHOPSEARCH_DS_BLACK	Onyx
PRIVATESHOPSEARCH_DS_BLUE	Saphir
PRIVATESHOPSEARCH_DS_GREEN	Jade
PRIVATESHOPSEARCH_DS_RED	Rubis
PRIVATESHOPSEARCH_DS_WHITE	Diamant
PRIVATESHOPSEARCH_DS_YELLOW	Grenat
PRIVATESHOPSEARCH_EAR	Boucles d'oreilles
PRIVATESHOPSEARCH_FAN	Éventails
PRIVATESHOPSEARCH_FISH	Poissons
PRIVATESHOPSEARCH_FOOTS	Chaussures
PRIVATESHOPSEARCH_GEM	Gemmes
PRIVATESHOPSEARCH_GIFTBOX	Coffrets cadeaux
PRIVATESHOPSEARCH_HEAD	Casques
PRIVATESHOPSEARCH_LIVE	vivant
PRIVATESHOPSEARCH_MATERIAL	Matériaux
PRIVATESHOPSEARCH_METIN	Pierres d'Esprit
PRIVATESHOPSEARCH_NECK	Colliers
PRIVATESHOPSEARCH_NEED_ITEM_BUY	Vous ne pouvez pas acheter d'objets si vous ne possédez pas le bon paquet.
PRIVATESHOPSEARCH_NEED_ITEM_FIND	Vous ne pouvez pas chercher d'objets si vous ne possédez pas le bon paquet.
PRIVATESHOPSEARCH_NODELAY_POTION	Objets PV
PRIVATESHOPSEARCH_ORE	Minerai
PRIVATESHOPSEARCH_PET	Système de familier
PRIVATESHOPSEARCH_PETAGG	Œufs de familiers
PRIVATESHOPSEARCH_PETSKILLBOOK	Livres de compétence de familier
PRIVATESHOPSEARCH_PICK	Pioches
PRIVATESHOPSEARCH_POTION	Potions
PRIVATESHOPSEARCH_QUEST	Quête
PRIVATESHOPSEARCH_QUIVER	Carquois de flèches
PRIVATESHOPSEARCH_RESOURCE	Amélioration d'objet
PRIVATESHOPSEARCH_ROD	Pêche
PRIVATESHOPSEARCH_SELECTITEM	Choisissez un objet.
PRIVATESHOPSEARCH_SHIELD	Boucliers
PRIVATESHOPSEARCH_SKILLBOOK	Livres de compétence
PRIVATESHOPSEARCH_SKILLFORGET	Livre de l'oubli
PRIVATESHOPSEARCH_SPECIAL	Divers
PRIVATESHOPSEARCH_STONE	Fragment d'énergie
PRIVATESHOPSEARCH_SWORD	Épées à une main
PRIVATESHOPSEARCH_TREASUREBOX	Coffres
PRIVATESHOPSEARCH_TUNING	Parchemins
PRIVATESHOPSEARCH_TWOSWORD	Épées à deux mains
PRIVATESHOPSEARCH_UNIQUE	unique
PRIVATESHOPSEARCH_USEITEM	Objets consommables
PRIVATESHOPSEARCH_USESPECIAL	Divers
PRIVATESHOPSEARCH_WEAPON	Armes
PRIVATESHOPSEARCH_WHITE_PEARL	Perle blanche
PRIVATESHOPSEARCH_WRIST	Bracelets
PRIVATE_SHOP_CANNOT_SELL_ITEM	Vous ne pouvez pas vendre cet objet dans un magasin.
PRIVATE_SHOP_CLOSE_QUESTION	Souhaitez-vous fermer le magasin?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Nom du magasin.
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Prix
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_FOUND	Aucun résultat.
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_SELECTED	Choisissez un objet pour effectuer la recherche.
PVP_LEVEL0	Chevalier
PVP_LEVEL1	Noble
PVP_LEVEL2	Bon
PVP_LEVEL3	Amical
PVP_LEVEL4	Neutre
PVP_LEVEL5	Agressif
PVP_LEVEL6	Retord
PVP_LEVEL7	Malicieux
PVP_LEVEL8	Cruel
PVP_MODE_GUILD	Mode PvP - Guilde activé
PVP_MODE_KILL	PvP - Libre activé
PVP_MODE_NORMAL	PvP - Paix activée.
PVP_MODE_PROTECT	Protection PvP activée.
PVP_MODE_REVENGE	PvP - Hostile activé.
PVP_OPTION_KILL	Libre
PVP_OPTION_NORMAL	Paix
PVP_OPTION_PROTECT	Protection
PVP_OPTION_REVENGE	Hostile
PVP_TOURNAMENT_DO_NOT_AUTO	Vous ne pouvez pas effectuer d'attaques automatiques pendant le tournoi JcJ.
QUEST_APPEND	Nouvelle mission reçue.
QUEST_HOUR	Heures
QUEST_MIN	Min.
QUEST_SEC	Sec.
QUEST_TIMEOVER	Temps écoulé.
QUEST_UNLIMITED_TIME	Pas de limite de temps
QUEST_ZEROSEC	0 Sec.
QUICKSLOT_REGISTER_DISABLE_ITEM	Cette objet ne peut pas être ajouté au champ d'accès rapide
RANKING	Rang
RANKING_BOARD_MEMBER	Membres
RECEIVE_MESSAGE	%s vous envoie un message.
REFINE_COST	Coût de la progression : %d Yangs
REFINE_DESTROY_WARNING	Cet objet peut être détruit durant la tentative de raffinage.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Souhaitez-vous vraiment améliorer l'objet ?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	L'objet sera détruit en cas d'échec. Voulez-vous continuer ?
REFINE_DOWN_GRADE_WARNING	Le raffinage de l'objet peut lui faire perdre en niveau.
REFINE_DO_YOU_SEPARATE_METIN	Retirer toutes les pierres d'esprit présentes ?
REFINE_ELEMENT_CHANGE_TEXT	%s possède désormais l'élément %s !
REFINE_ELEMENT_DOWNGRADE_TEXT	Le niveau d'enchantement élémentaire a été réduit.
REFINE_ELEMENT_EXIST	L'objet dispose déjà d'un autre élément.
REFINE_ELEMENT_GRADE_MAX	Le niveau maximum de l'enchantement élément a déjà été atteint.
REFINE_ELEMENT_NOT_ENOUGHT_GRADE	L'enchantement élémentaire est uniquement disponible pour les armes +7 ou plus.
REFINE_ELEMENT_NOT_ENOUGHT_YANG	Pas assez de Yangs.
REFINE_ELEMENT_NOT_EXSIT	Cet objet ne peut pas être utilisé.
REFINE_ELEMENT_TEXT_DARK	Obscurité +%d
REFINE_ELEMENT_TEXT_EARTH	Terre +%d
REFINE_ELEMENT_TEXT_ELECT	Foudre +%d
REFINE_ELEMENT_TEXT_FIRE	Feu +%d
REFINE_ELEMENT_TEXT_ICE	Glace +%d
REFINE_ELEMENT_TEXT_WIND	Vent +%d
REFINE_ELEMENT_UPGRADE_FAIL_TEXT	L'enchantement élémentaire a échoué !
REFINE_ELEMENT_UPGRADE_SUCCESS_TEXT	L'enchantement élémentaire a réussi !
REFINE_FAILURE	Ça n'a pas fonctionné ! Nous avons échoué.
REFINE_FAILURE_CAN_NOT_ATTACH	%s ne peut pas être mis sur l'objet.
REFINE_FAILURE_CAN_NOT_ATTACH0	%s ne peut pas être mis sur l'objet.
REFINE_FAILURE_DEL_ITEM	Le raffinage a échoué. L'objet a été détruit.
REFINE_FAILURE_EQUIP_ITEM	Vous ne pouvez pas améliorer un objet dont vous êtes équipé.
REFINE_FAILURE_GRADE_DOWN	Le raffinage a échoué. Le rang de l'objet a été rétrogradé.
REFINE_FAILURE_KEEP_GRADE	Le raffinage a échoué.\nPar chance, votre objet sera conservé.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Aucune pierre d'esprit ne peut être retirée.
REFINE_FAILURE_NEED_BETTER_SCROLL	Vous devez avoir un personnage plus avancé.
REFINE_FAILURE_NO_GOLD_SOCKET	Il n'y a pas d'emplacement d'or pour l'ajouter %s .
REFINE_FAILURE_NO_MORE_REINFORCE	Vous ne pouvez plus renforcer cela.
REFINE_FAILURE_NO_MORE_SOCKET	Vous ne pouvez pas ajouter d'emplacement supplémentaire.
REFINE_FAILURE_NO_SOCKET0	Il n'y a pas d'emplacement libre pour la %s.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Vous ne pouvez ajouter aucun emplacement sur cet objet.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Cet objet ne peut pas être amélioré.
REFINE_QUESTION_CONFIRM	Voulez-vous continuer ?
REFINE_QUESTION_WARNING_DOWN_GRADE_AND_REFIX_REMOVE	Si l'amélioration échoue, le niveau diminue en-dessous de la valeur minimum de l'effet de lot et l'effet de lot est supprimé.
REFINE_QUESTION_WARNING_PREFIX_REMOVE	En améliorant un objet, l'effet de lot est supprimé.
REFINE_SUCCESS	L'amélioration de l'objet s'est déroulé avec succès.
REFINE_SUCCESS_PROBALITY	Chance d'amélioration %d%%
REFINE_WARNING2	Souhaitez-vous continuer ?
RESTART_POPUP_GIVEUP_ELEMENTAL_DUNGEON	Vous êtes mort. \nRetournez dans le Monde élémentaire !
RESTART_POPUP_GIVEUP_MIST_ISLAND	Vous êtes tombé au combat au cours de la Bataille des cinq sanctuaires.\n Vous retournez désormais au village.
RESTART_POPUP_GIVEUP_OTHER_WORLD_DUNGEON	Votre personnage a été éliminé. \nVous serez bientôt téléporté en ville.
RESTART_POPUP_GIVEUP_SUNGMAHEE_TOWER	Quelle défaite amère ! Ton chemin s'arrête ici.
REVIVE_QUESTION	Souhaitez-vous ressusciter %s ? Nombre de prismes du réveil : %d
REVIVE_SELF_QUESTION	Souhaitez-vous exécuter la ressuscitation ? Nombre de prismes du réveil : %d
ROULETTE_REWARD_TEXT	Obtenir l'objet
SAFEBOX_ERROR	Vous avez entré un mauvais mot de passe.
SAFEBOX_NEED_CHANGE_PASSWORD	Votre mot de passe a expiré.\nChoisissez-en un nouveau.
SAFEBOX_SELL_DISABLE_SAFEITEM	Vous ne pouvez vendre aucun des objets sauvegardés.
SAFEBOX_UNAVILABLE_PASSWORD_01	Vous ne pouvez pas utiliser ce mot de passe.
SAFEBOX_UNAVILABLE_PASSWORD_02	Votre mot de passe doit comporter au moins %d caractères.
SAFEBOX_UNAVILABLE_PASSWORD_03	Vous avez entré votre mot de passe actuel. Merci d'en choisir un nouveau.
SAFEBOX_UNAVILABLE_PASSWORD_04	Votre mot de passe ne doit pas contenir %d chiffres semblables ou qui se suivent.
SAFEBOX_UNAVILABLE_PASSWORD_05	Les caractères spéciaux ne sont pas autorisés. Sont autorisés : a-z, A-Z, 0-9.
SAFEBOX_WRONG_PASSWORD	Les mots de passe doivent être identiques.
SCREENSHOT_SAVE1	est sauvegardé.
SCREENSHOT_SAVE2	Fichier de capture d'écran
SCREENSHOT_SAVE_FAILURE	La capture de l'écran a échoué.
SECOND	Sec
SECOND_CONFIRM_PET_FEED_QUESTION_1	Votre objet possède au moins %d bonus.
SECOND_CONFIRM_PET_FEED_QUESTION_2	Voulez-vous vraiment le donner en pâture à votre familier ?
SECOND_CONFIRM_SELL_ITEM_QUESTION_1	Votre objet possède au moins %d bonus.
SECOND_CONFIRM_SELL_ITEM_QUESTION_2	Voulez-vous vraiment le vendre ?
SECRET_DUNGEON_CREATE_REWARD_IMPOSSIBLE	Voulez-vous entrer dans le Temple Énigma ?\nVous ne pouvez plus recevoir de récompense journalière (temps restant : %s).
SECRET_DUNGEON_CREATE_REWARD_POSSIBLE	Voulez-vous entrer dans le Temple Énigma ?\nVous pouvez recevoir une récompense journalière.
SECRET_DUNGEON_ENTER_DUNGEON_RE_REQUEST	Si vous n'entrez pas, vous devez quitter le groupe.\nVoulez-vous entrer ?
SECRET_DUNGEON_ENTER_LIMIT_TIME	Temps restant avant l'entrée : %d secondes
SECRET_DUNGEON_ENTER_MEMBER_REWARD_IMPOSSIBLE	Une instance du Temple Énigma a été générée. Voulez-vous y entrer ?\nVous ne pouvez plus recevoir de récompense journalière (temps restant : %s).
SECRET_DUNGEON_ENTER_MEMBER_REWARD_POSSIBLE	Une instance du Temple Énigma a été générée. Voulez-vous entrer ?\nVous pouvez recevoir une récompense journalière.
SECRET_DUNGEON_ENTER_QUESTION_ANSWER_TIMEOVER	Vous avez refusé d'entrer.
SECRET_DUNGEON_ENTER_QUESTION_NO	Non
SECRET_DUNGEON_ENTER_QUESTION_YES	Oui
SELECT_ATTR_NOTICE	Vous ne pouvez pas ouvrir de magasin privé pendant que vous utilisez l'Objet enchanté+.
