AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
DUNGEON_INFO_TYPE	Tür : %s
DUNGEON_INFO_LEVEL_LIMIT	Düzey siniri: %d ila %d
DUNGEON_INFO_PARTY_LIMIT	Parti Üyeleri: %d ila %d
DUNGEON_INFO_DURATION	Süre : %s
DUNGEON_INFO_COOLDOWN	Bekleme Süresi : %s
DUNGEON_INFO_LOCATION	Konum : %s
DUNGEON_INFO_ENTRACE	Girisi: %s
DUNGEON_INFO_TOTAL_FINISHED	Nihai Siralama : %d
DUNGEON_INFO_FASTEST_TIME	En hizli zaman : %s
DUNGEON_INFO_HIGHEST_DMG	En Yüksek Hasar: %s
DUNGEON_INFO_NONE	Yok
DUNGEON_INFO_MINIMAP_TOOL_TIP	Zindan Bilgileri
DUNGEON_INFO_NOT_FOUND	Zindan bulunamadi.
DUNGEON_RANKING_TOTAL_FINISHED	Nihai Toplam
DUNGEON_RANKING_FASTEST_TIME	En hizli zaman
DUNGEON_RANKING_HIGHEST_DMG	En yüksek hasar
DUNGEON_RANKING_POINTS	Puan
MC_ACCUMULATION_COUNT	Toplanan Canavar Kartlarý: %d
MC_ALTER_TEXT	Görev seviyesi %d
MC_CARD_FALL_SHORT	Kaydedilen kartlar yetersiz.
MC_CARD_SHUFFLE	Kartlarý yeniden düzenlemek mi istiyorsun?
MC_INIT_ITEM_FALL_SHORT	%d adet yeni baþlangýç kartýna ihtiyacýn var.
MC_MISSION_FAIL_MSG	Etkin görevin yok, ya da sýnýr aþýlmýþ.
MC_MISSION_INIT	Görevi 1. seviyeye geri almak ister misin?
MC_MISSION_NO_CLEAR	Önce görevi tamamlaman gerekiyor.
MC_MOTION_BUTTON_OVER_MSG	Bu seçenek 2. yýldýzdan itibaren mevcut.
MC_POLY_BUTTON_OVER_MSG	Bu seçenek 3. yýldýzdan itibaren mevcut.
MC_POLY_FAIL	Þu an kendini dönüþtüremezsin.
MC_POLY_QUESTION	Kendini bir canavara dönüþtürmek mi istiyorsun?
MC_PROMOTION_MAX	Artýk bir geliþtirme yapýlamaz.
MC_PROMOTION_QUESTION	Seviyeyi yükseltmek mi istiyorsun?
MC_QUESTION_BUTTON_DESC1	Geri alma 24 saat içinde sadece 6 kez yapýlabilir.
MC_QUESTION_BUTTON_DESC2	Bu sýnýrý aþan her geri alma iþlemi için daha fazla yeni baþlangýç kartý gerekir.
MC_QUESTION_BUTTON_DESC3	Kalan soðuma süresini görüntülemek için buraya týkla.
MC_REWARD_FAIL	Envanterinde yer yok.
MC_REWARD_MISSION	Canavar kartýný þimdi almak ister misin?
MC_SHUFFLE_NO_ITEM	Yeni düzen kartýn yok.
MC_TIME	Soðuma süresi: %s
MC_TRADE_QUESTION	%d kartýn eksilir. Devam et?
MC_USE_ITEM_FAIL	Bu kart eklenemez.
MC_USE_ITEM_QUESTION	Bu canavar kartýný eklemek ister misin?
MC_WARP_BUTTON_OVER_MSG	Bu seçenek 4. yýldýzdan itibaren mevcut.
MC_WARP_FAIL	Artýk ýþýnlanamazsýn.
MC_WARP_LIMIT_LEVEL	Þu anki seviyen ýþýnlanmaya yetmiyor.
MC_WARP_QUESTION	Bu canavarýn bölgesine ýþýnlanmak ister misin?														
MESSENGER_ADD_BLOCK_FRIEND	Ekle
MESSENGER_ADD_FRIEND	Arkadaþ ekle
MESSENGER_BLOCK	Engellendi
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	%s seni arkadaþ olarak ekledi.
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	Kabul et?
MESSENGER_DO_YOU_DELETE	Sil?
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	Cep telefonu numaranýzý silmek istiyor musunuz?
MESSENGER_DO_YOU_MOVE	Devam etmek istiyor musun?
MESSENGER_EMPTY_LIST	Boþ
MESSENGER_FAMILY	Aile
MESSENGER_FRIEND	Arkadaþlar
MESSENGER_GUILD	Lonca
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	Cep telefonunuza gönderilen onay numarasýný giriniz.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	Onaylama kodunu gir.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	Text mesajlarýnýn gönderilmesi için cep telefonu numaranýzý giriniz.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Numarayý þimdi girmek istiyor musun?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	Cep telefonu numaranýzý giriniz.
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Mesaj gönder.
METIN_TEST	GM TEST
MINIMAP	Küçük Haritayý aç
MINIMAP_CANNOT_SEE	Küçük Haritayi göremezsiniz.
MINIMAP_CAN_NOT_SHOW_AREAMAP	Küçük Harita görüntülenemiyor.
MINIMAP_DEC_SCALE	Uzaklaþtýr
MINIMAP_INC_SCALE	Yakýnlaþtýr
MINIMAP_OBSERVER_COUNT	%d izleyici
MINIMAP_SHOW_AREAMAP	Genel Görünüm Haritasý'ný aç
MINI_GAME_RUMI_DISCARD_QUESTION	Bu kartý atmak istediðinden emin misin?
MINI_GAME_RUMI_EXIT_QUESTION	Oyun turunu bitirip kazancýný almak mý istersin?\nBu durumda puanlarýn ve kalan kartlarýn sýfýrlanýr!
MINI_GAME_RUMI_START_QUESTION	Oyuna katýlmak için %d Yang ödeme yapman gerekiyor. Ayrýca %d kart setine sahip olmalýsýn.\nOyunu baþlat?
MINUTE	dk.
MONETARY_UNIT0	Yang
MONETARY_UNIT1	On Bin
MONETARY_UNIT2	Yüz Milyon
MONEY_INPUT_DIALOG_SELLPRICE	Satýþ Fiyatý:
MOVE_CHANNEL_99	CH0
MOVE_CHANNEL_CANCEL	Ýptal
MOVE_CHANNEL_NOTICE	Kanal %d ile baðlýsýn.
MOVE_CHANNEL_NOT_MOVE	Kanalýný deðiþtiremezsin.
MOVE_CHANNEL_SELECT	Tamam
MOVE_CHANNEL_TITLE	Kanal seçimi
MOVE_ITEM_FAILURE_PRIVATE_SHOP	Özel depo açtýðýn sürece nesneleri baþka yere taþýyamazsýn.
MUSIC_EMPTY_MUSIC_LIST	Fon müziði yok.
MUSIC_METIN2_DEFAULT_THEMA	Metin2 Standart Müziði
MUSIC_NOT_SELECT_MUSIC	Hiç Müzik dosyasý seçilmedi.
NEEFD_REST	Önce dinlenmelisin.
NOT_YET_SUPPORT	Desteklenmiyor
OPEN_THE_SPECIAL_ACTION_KIT	%s duygulara eklendi.
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	Herhangi bir Loncada deðilken Lonca Modunu aktif edemezsiniz.
OPTION_PVPMODE_NOT_SUPPORT	PvP Modunda bu biçimi seçemezsiniz.
OPTION_PVPMODE_PROTECT	PvP-Modu'nu deðiþtirmek için ulaþmýþ olman gereken asgari seviye: %d.
PARTY_ANSWER_TIMEOVER	Davet reddedildi.
PARTY_BONUS_ATTACKER	Saldýrý Deðeri: +%d	SA
PARTY_BONUS_BERSERKER	Saldýrý Hýzý: +%d	SA
PARTY_BONUS_BUFFER	Beceri Süresi: +%d	SA
PARTY_BONUS_DEFENDER	Savunma +%d%%	SA
PARTY_BONUS_EXP	EXP: %%%d	SA
PARTY_BONUS_SKILL_MASTER	Öldürme baþýna HP yükleme +%%%d	SA
PARTY_BONUS_TANKER	Max. HP: +%d	SA
PARTY_BREAK_UP	Grubu sil
PARTY_DO_YOU_ACCEPT	grubunuza katýlmak istiyor.
PARTY_DO_YOU_JOIN	seni grubuna davet ediyor. Kabul etmek istiyor musun?
PARTY_EXP_DISTRIBUTION_MODE	EXP paylaþýmý
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	seviyeye baðlý
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	Yüksek seviyeli grup üyeleri daha fazla EXP kazanýyor.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	eþit
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	Tüm grup üyeleri ayný EXP i alýr.
PARTY_HEAL_ALL_MEMBER	Her þeyi yükle.
PARTY_INCREASE_AREA_150	Grup kuruluþ faktör aralýðý 1,5.	SNA
PARTY_INCREASE_AREA_200	Grup kuruluþ faktör aralýðý 2.	SNA
PARTY_LEAVE	Grubu terket
PARTY_LONGTIME_BONUS_EXP	Uzun bir grup oyunu için kazanýlan EXP: +%%%d	SA
PARTY_MEMBER_OFFLINE	[Çevrimdýþý]
PARTY_RECALL_MEMBER	Grup üyesini çaðýr.
PARTY_REGEN_BONUS	Yeniden oluþum HP- + SP primi: +%%%d	SA
PARTY_REQUEST_DENIED	Baþvurun reddedildi.
PARTY_SET_ATTACKER	Saldýrý gücü olarak belirle
PARTY_SET_BERSERKER	Berserker olarak belirle.
PARTY_SET_BUFFER	Tampon olarak belirle.
PARTY_SET_DEFENDER	Savunma gücü olarak belirle.
PARTY_SET_NORMAL	Geri Çekilme Ayarlarý.
PARTY_SET_SKILL_MASTER	Beceri Master i olarak ayarla.
PARTY_SET_TANKER	Yakýn Dövüþ Savasçýsý olarak belirle.
PARTY_SKILL_ATTACKER	Saldýrý gücü olarak temel saldýrý deðeri +%.0f
PARTY_SKILL_BERSERKER	Berserker saldýrý hýzý +%.0f
PARTY_SKILL_BUFFER	Tampon Beceri Süresi +%.0f
PARTY_SKILL_DEFENDER	Savunmacý olarak savunma +%%%.0f
PARTY_SKILL_HP_REGEN	HP üretimi +%.0f%%
PARTY_SKILL_PARTY_AREA	Grup sýrasý +%%%d
PARTY_SKILL_SKILL_MASTER	Beceri ustasý olarak HP geri kazanýmý +%%%.0f
PARTY_SKILL_SP_REGEN	SP üretimi +%.0f%%
PARTY_SKILL_TANKER	Max. HP Yakýn Dövüþ Saldýrý Gücü +%.0f
PARTY_SKILL_WARP	Grup üyelerini çaðýrmak mümkün.
PASSWORD_TITLE	Depo Þifresi
PET_ATTR_CHANGE_DIALOG_TEXT	Petinin özniteliklerini þimdi deðiþtir?\n "Pet efsunla" eþyasý bu durumda tüketilir.\n Ýþlem baþarýsýz olabilir
PET_ATTR_CHANGE_USE	Pet öznitelikleri dönüþtürülürken bu eylem gerçekleþtirilemez.
PET_ATTR_DETERMINE_TYPE1	Pet tipi 1: sakar. Çok güçlü deðil.\nZamanla becerilerini artýrabilirsin.
PET_ATTR_DETERMINE_TYPE2	Pet tipi 2: meraklý. Çok güçlü deðil\nZamanla becerileri artan sadýk bir yoldaþ.
PET_ATTR_DETERMINE_TYPE3	Pet tipi 3: yürekli. Orta derecede güçlü.\nZamanla becerilerini artýrabilirsin.
PET_ATTR_DETERMINE_TYPE4	Pet tipi 4: cesur. Orta derecede güçlü\nZamanla becerileri daha da artan sadýk bir yoldaþ.
PET_ATTR_DETERMINE_TYPE5	Pet tipi 5: gözükara. Güçlü\nZamanla becerilerini daha da artýrabilirsin.
PET_ATTR_DETERMINE_TYPE6	Pet tipi 6: efsanevi. Güçlü\nZamanla becerileri daha da artan sadýk bir yoldaþ.
PET_ATTR_DETERMINE_TYPE7	Pet tipi 7: mitsi. Çok güçlü\nZamanla tüm potansiyeli ortaya çýkar.
PET_ATTR_DETERMINE_TYPE8	Pet tipi 8: prizmatik. Aþýrý güçlü\nGüvenebileceðin sadýk bir yoldaþ.
PET_BAG_DESC	%s
PET_CANNOT_FEED_CUBEOPEN	Arýndýrma Paneli açýkken petini besleyemezsin.
PET_CAN_NOT_ATTRCHANGE_BECUASE_LIFE_TIME_END	Ölü bir petin özniteliklerini dönüþtüremezsin.
PET_CAN_NOT_EGG_ITEM_USE	Ticaret yaparken, kampýn veya özel dükkanýn açýkken kuluçka makinesini açamazsýn.
PET_CAN_NOT_FEED_SPLIT_ITEM	Paylaþýlan bir nesneyi bu pencereye koyamazsýn.
PET_CAN_NOT_FEED_TYPE	Petini bu þekilde besleyemezsin. Lütfen baþka bir eylemle dene.
PET_CAN_NOT_OPEN_EVOL_BUTTON	Petin, eðitilmesi ve bir sonraki geliþme aþamasýna yükselmesi için %d. seviyede olmalý.
PET_CAN_NOT_OPEN_EVOL_BUTTON_EXP_LACK	Petin, eðitilmesi ve bir sonraki geliþme aþamasýna yükselmesi için %100 deneyime sahip olmalý.
PET_CAN_NOT_OPEN_EVOL_BUTTON_LEVEL_MAX	Petin zaten en yüksek geliþme aþamasýna ulaþtý.
PET_CAN_NOT_OPEN_SHOP_BECAUSE_SUMMON	Petini çaðýrdýktan sonra özel dükkanýný açabilirsin.
PET_CAN_NOT_OPEN_SPECIAL_EVOL_BUTTON	Petin, eðitim ve bir sonraki geliþme aþamasýna yükselmek için %d günlük olmalý.
PET_CAN_NOT_SUMMON_BECAUSE_LIFE_TIME_END	Petini çaðýramazsýn çünkü süresi geçmiþ.
PET_CAN_NOT_USE_BAG	Nakliye kutusunu kullanamazsýn çünkü petinin süresi geçmiþ.
PET_EMPTY_SKILL_SLOT_USE_ITEM	Pet sýfýrlanabilecek becerilere sahip deðil.
PET_HATCHING_ACCEPT	Petine "%s" adýný vermek istiyor musun?
PET_HATCHING_MONEY	Fiyat: %s
PET_HATCHING_WINDOW_OPEN_CAN_NOT_USE	Kuluçka makinesi açýkken etkileþimde bulunamazsýn.
PET_INFORMATION_STAGE1	Genç
PET_INFORMATION_STAGE2	Yabani
PET_INFORMATION_STAGE3	Cesur
PET_INFORMATION_STAGE4	Destansý
PET_INFO_EXP	Güncel tecrübe:
PET_INFO_ITEM_EXP	Güncel Nesne EXP
PET_INFO_NEXT_EXP	Kalan tecrübe:
PET_INFO_NEXT_ITEM_EXP	Kalan Nesne EXP
PET_MSG_NOT_ENOUGH_MONEY	Yeterli Yang'a sahip deðilsin.
PET_NAME_CHANGE_ACCEPT	Petinin ismini "%s" olarak deðiþtirmek mi istiyorsun?
PET_NAME_MIN	Girilen isim çok kýsa.
PET_REVIVE_FAIL_EMPTY_PET_SLOT	Diriltilecek pet yok.
PET_REVIVE_FAIL_NOT_ENOUGHT_MATERIAL	Yeterli malzemen yok.
PET_REVIVE_UI_MATERIAL_COUNT	%d/%d
PET_SKILL_DELETE_QUESTION_DLG_MSG	Beceriler þimdi mevcut.
PET_SKILL_DELETE_QUESTION_DLG_MSG1	Petinin becerisini/becerilerini sýfýrladýðýnda, bunu geri alamazsýn.
PET_SKILL_DELETE_QUESTION_DLG_MSG2	Devam etmek istiyor musun?
PET_SKILL_LEARN_FAIL_CONDITIONS	Petin uygun yaþta deðil veya gerekli seviyeye sahip deðil. Sadece kahraman petleri beceri öðrenebilir.
PET_SKILL_LEARN_QUESTION_DLG_MSG	Kahraman eðitimine "%s" ile baþlamak istiyor musun?
PET_SKILL_TOOLTIP_COOLTIME	Dinlenme Süresi %d saniye
PET_SKILL_TOOLTIP_DURATION	Süre: %d saniye
PET_SKILL_TOOLTIP_FEATHER	Pet, %%%d þansla %.1f saniye boyunca hafif adýmý etkinleþtirir.\n Saldýrý %d - %d	SAAAA
PET_SKILL_TOOLTIP_HEAL	HP deðerin %%20 altýna düþerse \n %%%d þansla HP deðerini %d oranýnda artýrýrsýn.	SAA
PET_SKILL_TOOLTIP_INVINVIBILITY	HP deðerin %%10 altýna düþerse\n karakterin %%%d þansla yenilmez olur. \n Etki süresi: %.1f saniye.	SAA
PET_SKILL_TOOLTIP_REMOVAL	Karakterin etkilendiði takdirde zehir, yavaþlatma \n veya kanama gibi etkileri %%%d þansla\n hemen kaldýrýr.	SAN
PET_SKILL_UPGRADE_QUESTION_DLG_MSG1	Kahraman eðitimini bir sonraki seviyeye yükseltmek istiyor musun?
PET_SKILL_UPGRADE_QUESTION_DLG_MSG2	Fiyat: %s
PET_TOOLTIP_COSTUME_BONUS	
PET_TOOLTIP_DEF	Defans
PET_TOOLTIP_HP	HP
PET_TOOLTIP_LEVEL	Seviye
PET_TOOLTIP_LIFETIME_OVER	Süresi geçmiþ
PET_TOOLTIP_SKILL_BONUS_VALUE	Kahraman eðitiminde
PET_TOOLTIP_SKILL_CUR_LEVEL	Seviye: %d
PET_TOOLTIP_SKILL_NEXT_LEVEL	Sonraki seviye: %d (maks. %d)
PET_TOOLTIP_SP	SP
PET_TOOLTIP_TRADABLE	Ticareti var
PET_TOOLTUP_SKILL	%s (Seviye %d)
PICK_ITEM_TITLE	Eþya No
PICK_MONEY_TITLE	Toplam
PRIVATESHOPSEARCH_ABLITY_POTION	Þebnem
PRIVATESHOPSEARCH_ACCESSORY_SOCKET	Ýnce Kumaþ
PRIVATESHOPSEARCH_ARMOR	Ekipman
PRIVATESHOPSEARCH_ARROW	Oklar
PRIVATESHOPSEARCH_BELL	Çanlar
PRIVATESHOPSEARCH_BELT	Kemer
PRIVATESHOPSEARCH_BLEND	Ýksirler
PRIVATESHOPSEARCH_BLOOD_PEARL	Kankýrmýzý Ýnci
PRIVATESHOPSEARCH_BLUE_PEARL	Mavi Ýnci
PRIVATESHOPSEARCH_BODY	Zýrhlar
PRIVATESHOPSEARCH_BOW	Yay
PRIVATESHOPSEARCH_BUYTIME	Seçilen nesneyi satmak ister misin?
PRIVATESHOPSEARCH_CLAW	Pençeler
PRIVATESHOPSEARCH_CLEAR_POTION	Özütler
PRIVATESHOPSEARCH_COSTUME	Kostümler
PRIVATESHOPSEARCH_COSTUMEBODY	Kostüm
PRIVATESHOPSEARCH_COSTUMEHAIR	Saç Stili
PRIVATESHOPSEARCH_COSTUME_ACCE	Omuz Kuþaklarý
PRIVATESHOPSEARCH_COSTUME_MOUNT	Binek
PRIVATESHOPSEARCH_CRYSTAL	Kristal
PRIVATESHOPSEARCH_DAGGER	Hançerler
PRIVATESHOPSEARCH_DEAD	ölü
PRIVATESHOPSEARCH_DETACHMENT	Taþ Sanatý Kitabý
PRIVATESHOPSEARCH_DIAMOND	Elmas
PRIVATESHOPSEARCH_DS	Ejderha Taþý Simyasý
PRIVATESHOPSEARCH_DS_BLACK	Oniks
PRIVATESHOPSEARCH_DS_BLUE	Safir
PRIVATESHOPSEARCH_DS_GREEN	Yeþim
PRIVATESHOPSEARCH_DS_RED	Yakut
PRIVATESHOPSEARCH_DS_WHITE	Elmas
PRIVATESHOPSEARCH_DS_YELLOW	Grena
PRIVATESHOPSEARCH_EAR	Küpeler
PRIVATESHOPSEARCH_FAN	Yelpaze
PRIVATESHOPSEARCH_FISH	Balýklar
PRIVATESHOPSEARCH_FOOTS	Ayakkabýlar
PRIVATESHOPSEARCH_GEM	Mücevherler
PRIVATESHOPSEARCH_GIFTBOX	Hediye Kutularý
PRIVATESHOPSEARCH_HEAD	Kasklar
PRIVATESHOPSEARCH_LIVE	canlý
PRIVATESHOPSEARCH_MATERIAL	Malzemeler
PRIVATESHOPSEARCH_METIN	Zihin Taþlarý
PRIVATESHOPSEARCH_NECK	Kolyeler
PRIVATESHOPSEARCH_NEED_ITEM_BUY	Doðru paket olmadan nesne satýn alamazsýn.
PRIVATESHOPSEARCH_NEED_ITEM_FIND	Doðru paket olmadan nesne arayamazsýn.
PRIVATESHOPSEARCH_NODELAY_POTION	HP Nesneleri
PRIVATESHOPSEARCH_ORE	Cevher
PRIVATESHOPSEARCH_PET	Pet Sistemi
PRIVATESHOPSEARCH_PETAGG	Pet Yumurtalarý
PRIVATESHOPSEARCH_PETSKILLBOOK	Pet Yetenek Kitaplarý
PRIVATESHOPSEARCH_PICK	Kazma
PRIVATESHOPSEARCH_POTION	Ýksirler
PRIVATESHOPSEARCH_QUEST	Görev
PRIVATESHOPSEARCH_QUIVER	Ok Çantasý
PRIVATESHOPSEARCH_RESOURCE	Nesne Geliþtirmesi
PRIVATESHOPSEARCH_ROD	Balýkçýlýk
PRIVATESHOPSEARCH_SELECTITEM	Bir eþya seç.
PRIVATESHOPSEARCH_SHIELD	Kalkanlar
PRIVATESHOPSEARCH_SKILLBOOK	Yetenek Kitaplarý
PRIVATESHOPSEARCH_SKILLFORGET	Unutkanlýk Kitabý
PRIVATESHOPSEARCH_SPECIAL	Diðer
PRIVATESHOPSEARCH_STONE	Enerji Parçasý
PRIVATESHOPSEARCH_SWORD	Tek El Kýlýçlar
PRIVATESHOPSEARCH_TREASUREBOX	Sandýklar
PRIVATESHOPSEARCH_TUNING	Parþömenler
PRIVATESHOPSEARCH_TWOSWORD	Çift El Kýlýçlar
PRIVATESHOPSEARCH_UNIQUE	Eþsiz
PRIVATESHOPSEARCH_USEITEM	Tüketim Nesneleri
PRIVATESHOPSEARCH_USESPECIAL	Diðer
PRIVATESHOPSEARCH_WEAPON	Silahlar
PRIVATESHOPSEARCH_WHITE_PEARL	Beyaz Ýnci
PRIVATESHOPSEARCH_WRIST	Bilezik
PRIVATE_SHOP_CANNOT_SELL_ITEM	Bu eþyayý özel depoda satamazsýn.
PRIVATE_SHOP_CLOSE_QUESTION	Özel depoyu kapatmak istiyor musun?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Özel deponun ismi
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Fiyat
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_FOUND	Sonuç bulunamadý.
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_SELECTED	Aramak için bir eþya seç.
PVP_LEVEL0	Kahraman
PVP_LEVEL1	Soylu
PVP_LEVEL2	Ýyi
PVP_LEVEL3	Arkadaþça
PVP_LEVEL4	Tarafsýz
PVP_LEVEL5	Agresif
PVP_LEVEL6	Hileli
PVP_LEVEL7	Kötü Niyetli
PVP_LEVEL8	Zalim
PVP_MODE_GUILD	PvP - Lonca etkinleþtirildi
PVP_MODE_KILL	PvP - Serbest etkinleþtirildi
PVP_MODE_NORMAL	PvP - Barýþ etkinleþtirildi.
PVP_MODE_PROTECT	PvP - Koruma etkinleþtirildi.
PVP_MODE_REVENGE	PvP - Düþman etkinleþtirildi
PVP_OPTION_KILL	Serbest
PVP_OPTION_NORMAL	Barýþ
PVP_OPTION_PROTECT	Koruma
PVP_OPTION_REVENGE	Düþmanca
PVP_TOURNAMENT_DO_NOT_AUTO	PvP turnuvasý sýrasýnda otomatik saldýrýyý kullanamazsýn.
QUEST_APPEND	Yeni görev geldi.
QUEST_HOUR	Saat
QUEST_MIN	Dk.
QUEST_SEC	Sn.
QUEST_TIMEOVER	Zaman doldu.
QUEST_UNLIMITED_TIME	Zaman sýnýrý yok.
QUEST_ZEROSEC	0 sn.
QUICKSLOT_REGISTER_DISABLE_ITEM	Bu nesne hýzlý eriþim alanýna eklenemez.
RANKING	Rütbe
RANKING_BOARD_MEMBER	Üyeler
RECEIVE_MESSAGE	%s mesaj gönderdi.
REFINE_COST	Yükseltme bedeli: %d Yang
REFINE_DESTROY_WARNING	Eþya arýndýrýlýrken yok olabilir.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Bu nesneyi gerçekten yükseltmek istiyor musun?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	Hata vermesi durumunda nesne yok olur. Devam etmek istiyor musun?
REFINE_DOWN_GRADE_WARNING	Eþyanýn arýndýrýlýrken deðeri düþebilir.
REFINE_DO_YOU_SEPARATE_METIN	Mevcut olan tüm zihin taþlarý çýkarýlsýn mý?
REFINE_ELEMENT_CHANGE_TEXT	%s þimdi %s elementine sahip!
REFINE_ELEMENT_DOWNGRADE_TEXT	Elementer sihiri seviyesi düþtü.
REFINE_ELEMENT_EXIST	Eþyanýn zaten baþka bir elementi var.
REFINE_ELEMENT_GRADE_MAX	Elementer sihiri için maksimum seviyeye zaten ulaþýldý.
REFINE_ELEMENT_NOT_ENOUGHT_GRADE	Elementer sihiri sadece +7 ve üstü silahlar için mevcut.
REFINE_ELEMENT_NOT_ENOUGHT_YANG	Yetersiz Yang.
REFINE_ELEMENT_NOT_EXSIT	Bu eþya ile kullanýlamaz.
REFINE_ELEMENT_TEXT_DARK	Karanlýk +%d
REFINE_ELEMENT_TEXT_EARTH	Toprak +%d
REFINE_ELEMENT_TEXT_ELECT	Þimþek +%d
REFINE_ELEMENT_TEXT_FIRE	Ateþ +%d
REFINE_ELEMENT_TEXT_ICE	Buz +%d
REFINE_ELEMENT_TEXT_WIND	Rüzgar +%d
REFINE_ELEMENT_UPGRADE_FAIL_TEXT	Elementer sihiri baþarýsýz!
REFINE_ELEMENT_UPGRADE_SUCCESS_TEXT	Elementer sihiri baþarýlý!
REFINE_FAILURE	Tüh, olmadý. Beceremedik.
REFINE_FAILURE_CAN_NOT_ATTACH	Bu nesneye %s katamazsýn.
REFINE_FAILURE_CAN_NOT_ATTACH0	Bu nesneye %s katamazsýn.
REFINE_FAILURE_DEL_ITEM	Arýndýrma baþarýlý olmadý. Nesne yok oldu.
REFINE_FAILURE_EQUIP_ITEM	Kullanýlmakta olan nesneleri geliþtiremezsin.
REFINE_FAILURE_GRADE_DOWN	Arýndýrma baþarýlý olmadý. Nesnenin derecesi düþtü.
REFINE_FAILURE_KEEP_GRADE	Arýndýrma baþarýsýz sonuçlandý.\nNeyse ki nesneye bir þey olmadý.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Çýkarabileceðiniz zihin taþý yok.
REFINE_FAILURE_NEED_BETTER_SCROLL	Daha iyi bir yükseltme Rolesine ihtiyacýnýz var.
REFINE_FAILURE_NO_GOLD_SOCKET	Burada %s eklemek için altýn yuva yok.
REFINE_FAILURE_NO_MORE_REINFORCE	Daha fazla güçlenemezsin.
REFINE_FAILURE_NO_MORE_SOCKET	Daha fazla slot ekleyemezsin.
REFINE_FAILURE_NO_SOCKET0	%s eklemek için boþ slot yok.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Bu nesneye slot ekleyemezsin.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Bu nesne yükseltilemez.
REFINE_QUESTION_CONFIRM	Devam etmek istiyor musun?
REFINE_QUESTION_WARNING_DOWN_GRADE_AND_REFIX_REMOVE	Geliþtirme baþarýsýz olursa, seviye, set etkileri için minimumun altýna düþer ve bundan dolayý set etkisi kaldýrýrlýr.
REFINE_QUESTION_WARNING_PREFIX_REMOVE	Eþyayý geliþtirirsen, set etkisi kaldýrýlýr.
REFINE_SUCCESS	Nesnenin yükseltilmesi baþarýyla tamamlandý.
REFINE_SUCCESS_PROBALITY	Yükseltme þansý %%%d
REFINE_WARNING2	Devam etmek istiyor musun?
RESTART_POPUP_GIVEUP_ELEMENTAL_DUNGEON	Öldün. \nElementer dünyasýndan geri dön!
RESTART_POPUP_GIVEUP_MIST_ISLAND	Beþ Tapýnaðýn Savaþý'nda þehit düþtün.\n Þimdi köyüne geri dönüyorsun.
RESTART_POPUP_GIVEUP_OTHER_WORLD_DUNGEON	Karakterin öldü. \nYakýnda þehre ýþýnlanacaksýn.
RESTART_POPUP_GIVEUP_SUNGMAHEE_TOWER	Aðýr bir maðlubiyet! Yolun sonu.
REVIVE_QUESTION	%s Adlý oyuncuyu diriltmek istiyor musun? Uyanýþ prizmasý sayýsý: %d adet
REVIVE_SELF_QUESTION	Diriltme iþlemini yapmak istiyor musun? Uyanýþ prizmasý sayýsý: %d adet
ROULETTE_REWARD_TEXT	Nesne alýndý
SAFEBOX_ERROR	Yanlýþ þifre girdin.
SAFEBOX_NEED_CHANGE_PASSWORD	Þifrenin süresi doldu.\nLütfen yeni bir þifre seç.
SAFEBOX_SELL_DISABLE_SAFEITEM	Korumalý nesneleri satamazsýnýz.
SAFEBOX_UNAVILABLE_PASSWORD_01	Bu þifreyi artýk kullanamazsýn.
SAFEBOX_UNAVILABLE_PASSWORD_02	Þifren en az %d karakter içermelidir.
SAFEBOX_UNAVILABLE_PASSWORD_03	Güncel þifreni girdin. Lütfen yeni bir þifre seç.
SAFEBOX_UNAVILABLE_PASSWORD_04	Þifren %d eþit veya ardýþýk sayý içeremez.
SAFEBOX_UNAVILABLE_PASSWORD_05	Özel karakterler kullanýlamaz. Ýzin verilen karakterler: a-z, A-Z, 0-9
