AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
MC_WARP_LIMIT_LEVEL	Não tens nível suficientemente alto para te teleportares.
MC_WARP_QUESTION	Queres teleportar-te para a região deste monstro?
MESSENGER_ADD_BLOCK_FRIEND	Adicionar
MESSENGER_ADD_FRIEND	Adicionar Amigo
MESSENGER_BLOCK	Bloqueado
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	%s adicionou-te como amigo.
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	Aceitar?
MESSENGER_DO_YOU_DELETE	Apagar?
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	Queres apagar o número de telemóvel?
MESSENGER_DO_YOU_MOVE	Queres continuar?
MESSENGER_EMPTY_LIST	Vazio
MESSENGER_FAMILY	Família
MESSENGER_FRIEND	Amigos
MESSENGER_GUILD	Guild
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	Insere o número de confirmação que foi enviado para o teu telemóvel.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	Insere o número de confirmação
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	Insere o número de telemóvel para enviar a mensagem de texto.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Queres inserir o número agora?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	Insere o número de telemóvel.
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Enviar mensagem.
METIN_TEST	GM TEST
MINIMAP	Abrir Mini Mapa
MINIMAP_CANNOT_SEE	O Mini-Mapa não pode ser visto.
MINIMAP_CAN_NOT_SHOW_AREAMAP	O Mapa Grande não pode ser mostrado.
MINIMAP_DEC_SCALE	Minimizar
MINIMAP_INC_SCALE	Maximizar
MINIMAP_OBSERVER_COUNT	%d observadores
MINIMAP_SHOW_AREAMAP	Abrir Mapa Grande
MINI_GAME_RUMI_DISCARD_QUESTION	Eºti sigur cã doreºti sã laºi acest card?
MINI_GAME_RUMI_EXIT_QUESTION	Doreºti sã termini jocul ºi sã colectezi premiul?\nScorul tãu ºi cãrþile rãmase se vor reseta!
MINI_GAME_RUMI_START_QUESTION	Tens de pagar uma taxa de %d Yang para poderes jogar. Também precisas de %d Conjunto(s) de Cartas.\nQueres começar o jogo?
MINUTE	min
MONETARY_UNIT0	Yang
MONETARY_UNIT1	Dez Mil
MONETARY_UNIT2	Cem Mil Milhões
MONEY_INPUT_DIALOG_SELLPRICE	Preço de Venda:
MOVE_CHANNEL_99	CH0
MOVE_CHANNEL_CANCEL	Cancelar
MOVE_CHANNEL_NOTICE	Estás ligado ao canal %d.
MOVE_CHANNEL_NOT_MOVE	Não podes mudar o teu canal.
MOVE_CHANNEL_SELECT	OK
MOVE_CHANNEL_TITLE	Canais
MOVE_ITEM_FAILURE_PRIVATE_SHOP	Não podes mover um Item quando tens uma Loja Privada aberta.
MUSIC_EMPTY_MUSIC_LIST	Sem música de fundo.
MUSIC_METIN2_DEFAULT_THEMA	Música Standard Metin2
MUSIC_NOT_SELECT_MUSIC	Sem pasta de música escolhida.
NEEFD_REST	Primeiro tens de descansar.
NOT_YET_SUPPORT	Ainda não é suportado
OPEN_THE_SPECIAL_ACTION_KIT	%s adicionado às emoções.
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	Não podes activar o Modo Guild quando não pertences a uma Guild.
OPTION_PVPMODE_NOT_SUPPORT	Não podes escolher esta configuração em Modo PvP.
OPTION_PVPMODE_PROTECT	Tens de ter pelo menos nível %d para poderes alterar o Modo PvP.
PARTY_ANSWER_TIMEOVER	O convite foi rejeitado.
PARTY_BONUS_ATTACKER	Valor de Ataque: +%d	SA
PARTY_BONUS_BERSERKER	Rapidez de Ataque: +%d	SA
PARTY_BONUS_BUFFER	Duração da Habilidade: +%d	SA
PARTY_BONUS_DEFENDER	Defesa +%d%%	SA
PARTY_BONUS_EXP	EXP Bónus: %d%%	SA
PARTY_BONUS_SKILL_MASTER	Regeneração de VD por morte +%d%%	SA
PARTY_BONUS_TANKER	Máx. VD: +%d	SA
PARTY_BREAK_UP	Apagar Grupo
PARTY_DO_YOU_ACCEPT	gostaria de se juntar ao Grupo.
PARTY_DO_YOU_JOIN	fez-te um convite para o seu grupo. Queres aceitar o convite?
PARTY_EXP_DISTRIBUTION_MODE	Distribuição de EXP
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	Distribuição de Níveis
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	Os Níveis mais altos do grupo recebem mais EXP.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	Distribuição Uniforme
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	Todos os membros do Grupo recebem a mesma EXP.
PARTY_HEAL_ALL_MEMBER	Restaurar tudo.
PARTY_INCREASE_AREA_150	O alcance do grupo atingiu o factor 1,5.	SNA
PARTY_INCREASE_AREA_200	O alcance do grupo atingiu o factor 2.	SNA
PARTY_LEAVE	Abandonar o Grupo
PARTY_LONGTIME_BONUS_EXP	EXP Bónus por longo jogo em Grupo: +%d%%	SA
PARTY_MEMBER_OFFLINE	[Desligado]
PARTY_RECALL_MEMBER	Chamar membro do Grupo.
PARTY_REGEN_BONUS	Bónus de VD + regeneração MN: +%d%%	SA
PARTY_REQUEST_DENIED	O teu pedido foi recusado.
PARTY_SET_ATTACKER	Constituir como Atacante.
PARTY_SET_BERSERKER	Constituir como Agressivo.
PARTY_SET_BUFFER	Constituir como Bloqueador.
PARTY_SET_DEFENDER	Constituir como Defensor.
PARTY_SET_NORMAL	Retirar definições.
PARTY_SET_SKILL_MASTER	Constituir como Mestre de Habilidades.
PARTY_SET_TANKER	Constituir como Lutador de Curta Distância.
PARTY_SKILL_ATTACKER	Valor Base de Ataque +%.0f
PARTY_SKILL_BERSERKER	Rapidez de Ataque +%.0f
PARTY_SKILL_BUFFER	Duração da Habilidade +%.0f
PARTY_SKILL_DEFENDER	Defesa como Defensor +%.0f%%
PARTY_SKILL_HP_REGEN	Regeneração de VD +%.0f%%
PARTY_SKILL_PARTY_AREA	Alcance do Grupo +%d%%
PARTY_SKILL_SKILL_MASTER	Regeneração de VD como Habilidade a Mestre +%.0f%%
PARTY_SKILL_SP_REGEN	Regeneração de MN +%.0f%%
PARTY_SKILL_TANKER	Bónus VD +%.0f
PARTY_SKILL_WARP	É possível chamar membros do Grupo.
PASSWORD_TITLE	Palavra-passe do Armazém
PET_ATTR_CHANGE_DIALOG_TEXT	Gostarias de mudar os atributos do teu pet agora?\nO item "Feitiço para Pets" será usado neste processo.\nO processo pode falhar.
PET_ATTR_CHANGE_USE	Esta acção não pode ser levada a cabo enquanto atributos de pet estão a ser modificados.
PET_ATTR_DETERMINE_TYPE1	Pet Tipo 1: desajeitado. Não é particularmente forte.\nPodes melhorar as suas habilidades ao longo do tempo.
PET_ATTR_DETERMINE_TYPE2	Pet Tipo 2: inquisitivo. Não é particularmente forte.\nUm companheiro leal cujas habilidades melhorarão ao longo do tempo.
PET_ATTR_DETERMINE_TYPE3	Pet Tipo 3: vivaz. Força média\nPodes melhorar as suas habilidades ao longo do tempo.
PET_ATTR_DETERMINE_TYPE4	Pet Tipo 4: corajoso. Força média\nUm companheiro leal cujas habilidades melhorarão ao longo do tempo.
PET_ATTR_DETERMINE_TYPE5	Pet Tipo 5: audaz. Forte\nPodes melhorar as suas habilidades ainda mais ao longo do tempo.
PET_ATTR_DETERMINE_TYPE6	Pet Tipo 6: lendário. Forte\nUm companheiro leal cujas habilidades melhorarão ainda mais ao longo do tempo.
PET_ATTR_DETERMINE_TYPE7	Pet Tipo 7: mítico. Muito forte.\nAtingirá todo o seu potencial ao longo do tempo.
PET_ATTR_DETERMINE_TYPE8	Pet Tipo 8: prismático. Extremamente forte.\nUm companheiro leal com o qual poderás sempre contar.
PET_BAG_DESC	%s
PET_CANNOT_FEED_CUBEOPEN	Não podes alimentar o teu pet enquanto a janela de refinamento está aberta.
PET_CAN_NOT_ATTRCHANGE_BECUASE_LIFE_TIME_END	Não podes modificar os atributos de um pet morto.
PET_CAN_NOT_EGG_ITEM_USE	Não podes abrir a tua Incubadora enquanto estás a negociar ou enquanto tens o teu armazém ou uma loja privada abertos.
PET_CAN_NOT_FEED_SPLIT_ITEM	Não podes colocar quaisquer itens divididos neste janela.
PET_CAN_NOT_FEED_TYPE	Não podes alimentar o teu pet dessa forma. Por favor tenta outra coisa.
PET_CAN_NOT_OPEN_EVOL_BUTTON	O teu pet precisa de estar a nível %d para ser treinado e promovido para a próxima fase da sua evolução.
PET_CAN_NOT_OPEN_EVOL_BUTTON_EXP_LACK	O teu pet precisa ter 100% de experiência para ser treinado e promovido para a próxima fase da sua evolução.
PET_CAN_NOT_OPEN_EVOL_BUTTON_LEVEL_MAX	O teu pet já atingiu a última fase de evolução.
PET_CAN_NOT_OPEN_SHOP_BECAUSE_SUMMON	Não podes abrir uma Loja Privada quando tens o teu pet invocado.
PET_CAN_NOT_OPEN_SPECIAL_EVOL_BUTTON	O teu pet precisa de ter %d dias de idade para ser treinado e promovido para a próxima fase da sua evolução.
PET_CAN_NOT_SUMMON_BECAUSE_LIFE_TIME_END	Não podes chamar o teu pet porque a sua duração expirou.
PET_CAN_NOT_USE_BAG	Não podes usar a Caixa de Transporte porque o teu pet expirou.
PET_EMPTY_SKILL_SLOT_USE_ITEM	O pet não tem quaisquer habilidades para serem reinicializadas.
PET_HATCHING_ACCEPT	Queres chamar "%s" ao teu pet?
PET_HATCHING_MONEY	Preço: %s
PET_HATCHING_WINDOW_OPEN_CAN_NOT_USE	Não podes levar a cabo quaisquer outras interacções enquanto a Incubadora está aberta.
PET_INFORMATION_STAGE1	Jovem
PET_INFORMATION_STAGE2	Selvagem
PET_INFORMATION_STAGE3	Corajoso
PET_INFORMATION_STAGE4	Heróico
PET_INFO_EXP	Experiência actual:
PET_INFO_ITEM_EXP	EXP de Item actual
PET_INFO_NEXT_EXP	Experiência restante:
PET_INFO_NEXT_ITEM_EXP	EXP de Item restante
PET_MSG_NOT_ENOUGH_MONEY	Não tens Yang suficiente.
PET_NAME_CHANGE_ACCEPT	Queres mudar o nome do teu pet para %s?
PET_NAME_MIN	O nome introduzido é demasiado curto.
PET_REVIVE_FAIL_EMPTY_PET_SLOT	Não há pet para ressuscitar.
PET_REVIVE_FAIL_NOT_ENOUGHT_MATERIAL	Não tens materiais suficientes.
PET_REVIVE_UI_MATERIAL_COUNT	%d/%d
PET_SKILL_DELETE_QUESTION_DLG_MSG	Habilidades estão agora disponíveis.
PET_SKILL_DELETE_QUESTION_DLG_MSG1	A reinicialização da(s) habilidade(s) do teu pet é um processo irreversível.
PET_SKILL_DELETE_QUESTION_DLG_MSG2	Queres continuar?
PET_SKILL_LEARN_FAIL_CONDITIONS	O teu pet não é suficientemente velho ou não tem o nível necessário. Apenas pets Heróicos podem aprender habilidades.
PET_SKILL_LEARN_QUESTION_DLG_MSG	Queres começar o treino de herói com "%s"?
PET_SKILL_TOOLTIP_COOLTIME	Carregamento: %s segundos
PET_SKILL_TOOLTIP_DURATION	Duração: %d segundos
PET_SKILL_TOOLTIP_FEATHER	O pet tem %d%% de probabilidade de ativar Flutuar durante %.1f segundos.\n Ataque %d - %d	SAAAA
PET_SKILL_TOOLTIP_HEAL	Quando a tua VD desce para menos de 20%%, tens \n uma probabilidade de %d%% de aumentares a tua VD em %d.	SAA
PET_SKILL_TOOLTIP_INVINVIBILITY	A tua personagem tem uma probabilidade de %d%% de se tornar invencível\n quando a tua VD desce para menos de 10%%. \n Duração do efeito: %.1f segundos.	SAA
PET_SKILL_TOOLTIP_REMOVAL	Existe uma probabilidade de %d%% de remover imediatamente \n todos os efeitos como lentidão, envenenamento ou sangramento se\n a tua personagem estiver afectada.	SAN
PET_SKILL_UPGRADE_QUESTION_DLG_MSG1	Aumentar treino de herói para a próxima fase?
PET_SKILL_UPGRADE_QUESTION_DLG_MSG2	Custo: %s
PET_TOOLTIP_COSTUME_BONUS	
PET_TOOLTIP_DEF	Defesa
PET_TOOLTIP_HP	VD
PET_TOOLTIP_LEVEL	Nível
PET_TOOLTIP_LIFETIME_OVER	Expirado
PET_TOOLTIP_SKILL_BONUS_VALUE	em treino de herói
PET_TOOLTIP_SKILL_CUR_LEVEL	Nível: %d
PET_TOOLTIP_SKILL_NEXT_LEVEL	Próximo nível: %d (máx. %d)
PET_TOOLTIP_SP	MN
PET_TOOLTIP_TRADABLE	Negociável
PET_TOOLTUP_SKILL	%s (Fase %d)
PICK_ITEM_TITLE	Quantidade
PICK_MONEY_TITLE	Quantia
PRIVATESHOPSEARCH_ABLITY_POTION	Orvalho
PRIVATESHOPSEARCH_ACCESSORY_SOCKET	Tecido Fino
PRIVATESHOPSEARCH_ARMOR	Equipamentos
PRIVATESHOPSEARCH_ARROW	Flechas
PRIVATESHOPSEARCH_BELL	Campainhas
PRIVATESHOPSEARCH_BELT	Cintos
PRIVATESHOPSEARCH_BLEND	Poções
PRIVATESHOPSEARCH_BLOOD_PEARL	Pérola Vermelha
PRIVATESHOPSEARCH_BLUE_PEARL	Pérola Azul
PRIVATESHOPSEARCH_BODY	Armaduras
PRIVATESHOPSEARCH_BOW	Arcos
PRIVATESHOPSEARCH_BUYTIME	Queres comprar o item seleccionado?
PRIVATESHOPSEARCH_CLAW	Garras
PRIVATESHOPSEARCH_CLEAR_POTION	Elixires
PRIVATESHOPSEARCH_COSTUME	Disfarces
PRIVATESHOPSEARCH_COSTUMEBODY	Disfarces
PRIVATESHOPSEARCH_COSTUMEHAIR	Penteados
PRIVATESHOPSEARCH_COSTUME_ACCE	Faixas de Ombro
PRIVATESHOPSEARCH_COSTUME_MOUNT	Montada
PRIVATESHOPSEARCH_CRYSTAL	Cristal
PRIVATESHOPSEARCH_DAGGER	Adagas
PRIVATESHOPSEARCH_DEAD	Morto
PRIVATESHOPSEARCH_DETACHMENT	Manual da Pedra
PRIVATESHOPSEARCH_DIAMOND	Diamante
PRIVATESHOPSEARCH_DS	Alquimia de Pedra do Dragão
PRIVATESHOPSEARCH_DS_BLACK	Ónix
PRIVATESHOPSEARCH_DS_BLUE	Safira
PRIVATESHOPSEARCH_DS_GREEN	Jade
PRIVATESHOPSEARCH_DS_RED	Rubi
PRIVATESHOPSEARCH_DS_WHITE	Diamante
PRIVATESHOPSEARCH_DS_YELLOW	Granada
PRIVATESHOPSEARCH_EAR	Brincos
PRIVATESHOPSEARCH_FAN	Leques
PRIVATESHOPSEARCH_FISH	Peixes
PRIVATESHOPSEARCH_FOOTS	Sapatos
PRIVATESHOPSEARCH_GEM	Pedras Preciosas
PRIVATESHOPSEARCH_GIFTBOX	Caixas de Presente
PRIVATESHOPSEARCH_HEAD	Elmos
PRIVATESHOPSEARCH_LIVE	Vivo
PRIVATESHOPSEARCH_MATERIAL	Materiais
PRIVATESHOPSEARCH_METIN	Pedras Espíritas
PRIVATESHOPSEARCH_NECK	Colares
PRIVATESHOPSEARCH_NEED_ITEM_BUY	Não podes comprar quaisquer itens sem o pacote correcto.
PRIVATESHOPSEARCH_NEED_ITEM_FIND	Não podes procurar quaisquer itens sem o pacote correcto.
PRIVATESHOPSEARCH_NODELAY_POTION	Itens de VD
PRIVATESHOPSEARCH_ORE	Ferro
PRIVATESHOPSEARCH_PET	Sistema de Pets
PRIVATESHOPSEARCH_PETAGG	Ovos de Pet
PRIVATESHOPSEARCH_PETSKILLBOOK	Livros de Habilidade de Pet
PRIVATESHOPSEARCH_PICK	Picaretas
PRIVATESHOPSEARCH_POTION	Poções
PRIVATESHOPSEARCH_QUEST	Missão
PRIVATESHOPSEARCH_QUIVER	Aljavas
PRIVATESHOPSEARCH_RESOURCE	Melhoramento de Itens
PRIVATESHOPSEARCH_ROD	Canas de Pesca
PRIVATESHOPSEARCH_SELECTITEM	Seleciona um item.
PRIVATESHOPSEARCH_SHIELD	Escudos
PRIVATESHOPSEARCH_SKILLBOOK	Livros de Habilidades
PRIVATESHOPSEARCH_SKILLFORGET	Livros da Amnésia
PRIVATESHOPSEARCH_SPECIAL	Miscelânea
PRIVATESHOPSEARCH_STONE	Fragmentos de Energia
PRIVATESHOPSEARCH_SWORD	Espadas de 1 Mão
PRIVATESHOPSEARCH_TREASUREBOX	Cofres
PRIVATESHOPSEARCH_TUNING	Pergaminhos
PRIVATESHOPSEARCH_TWOSWORD	Espadas de 2 Mãos
PRIVATESHOPSEARCH_UNIQUE	Únicos
PRIVATESHOPSEARCH_USEITEM	Consumíveis
PRIVATESHOPSEARCH_USESPECIAL	Miscelânea
PRIVATESHOPSEARCH_WEAPON	Armas
PRIVATESHOPSEARCH_WHITE_PEARL	Pérola Branca
PRIVATESHOPSEARCH_WRIST	Pulseiras
PRIVATE_SHOP_CANNOT_SELL_ITEM	Não podes vender este Item numa Loja Privada.
PRIVATE_SHOP_CLOSE_QUESTION	Queres fechar a Loja Privada?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Nome da Loja Privada.
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Preço
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_FOUND	Nenhum resultado encontrado.
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_SELECTED	Seleciona um item para pesquisares.
PVP_LEVEL0	Cavaleiro
PVP_LEVEL1	Nobre
PVP_LEVEL2	Bom
PVP_LEVEL3	Amigável
PVP_LEVEL4	Neutro
PVP_LEVEL5	Agressivo
PVP_LEVEL6	Fraudulento
PVP_LEVEL7	Malicioso
PVP_LEVEL8	Cruel
PVP_MODE_GUILD	PvP - Modo Guild activado.
PVP_MODE_KILL	PvP - Modo Livre activado.
PVP_MODE_NORMAL	PvP - Modo Paz activado.
PVP_MODE_PROTECT	PvP - Modo Protecção activado.
PVP_MODE_REVENGE	PvP - Modo Hostil activado.
PVP_OPTION_KILL	Livre
PVP_OPTION_NORMAL	Paz
PVP_OPTION_PROTECT	Protecção
PVP_OPTION_REVENGE	Hostil
PVP_TOURNAMENT_DO_NOT_AUTO	Não podes usar "Atacar Automaticamente" durante o torneio de PvP.
QUEST_APPEND	Nova Aventura adquirida.
QUEST_HOUR	Hora(s)
QUEST_MIN	Min.
QUEST_SEC	Seg.
QUEST_TIMEOVER	Acabou o Tempo
QUEST_UNLIMITED_TIME	Sem Tempo Limite
QUEST_ZEROSEC	0 Seg.
QUICKSLOT_REGISTER_DISABLE_ITEM	Este Item não pode ser adicionado ao campo de Acesso Rápido.
RANKING	Posição
RANKING_BOARD_MEMBER	Membro
RECEIVE_MESSAGE	%s enviou-te uma mensagem.
REFINE_COST	Custos do melhoramento: %d Yang
REFINE_DESTROY_WARNING	Este Item pode ser destruído enquanto é melhorado.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Queres mesmo melhorar este item?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	Se falhares, o item será destruído. Queres continuar?
REFINE_DOWN_GRADE_WARNING	O Item pode ser piorado desta forma.
REFINE_DO_YOU_SEPARATE_METIN	Queres mesmo retirar todas as Pedras Espíritas disponíveis?
REFINE_ELEMENT_CHANGE_TEXT	%s tem agora o elemento %s!
REFINE_ELEMENT_DOWNGRADE_TEXT	O nível do feitiço elemental foi reduzido.
REFINE_ELEMENT_EXIST	O item já tem outro elemento.
REFINE_ELEMENT_GRADE_MAX	Já foi atingido o nível máximo de feitiço elemental.
REFINE_ELEMENT_NOT_ENOUGHT_GRADE	O feitiço elemental está disponível apenas para armas +7 ou acima.
REFINE_ELEMENT_NOT_ENOUGHT_YANG	Yang insuficiente.
REFINE_ELEMENT_NOT_EXSIT	Não pode ser usado com este item.
REFINE_ELEMENT_TEXT_DARK	Trevas +%d
REFINE_ELEMENT_TEXT_EARTH	Terra +%d
REFINE_ELEMENT_TEXT_ELECT	Raios +%d
REFINE_ELEMENT_TEXT_FIRE	Fogo +%d
REFINE_ELEMENT_TEXT_ICE	Gelo +%d
REFINE_ELEMENT_TEXT_WIND	Vento +%d
REFINE_ELEMENT_UPGRADE_FAIL_TEXT	O feitiço elemental falhou.
REFINE_ELEMENT_UPGRADE_SUCCESS_TEXT	O feitiço elemental foi bem-sucedido!
REFINE_FAILURE	Oh não, não funcionou! Falhámos.
REFINE_FAILURE_CAN_NOT_ATTACH	Não podes incluir %s nesse Item.
REFINE_FAILURE_CAN_NOT_ATTACH0	Não podes incluir %s nesse Item.
REFINE_FAILURE_DEL_ITEM	A refinação falhou. O item foi destruído.
REFINE_FAILURE_EQUIP_ITEM	Não podes melhorar um Item equipado.
REFINE_FAILURE_GRADE_DOWN	A refinação falhou. O grau do item foi reduzido.
REFINE_FAILURE_KEEP_GRADE	A refinação falhou.\nFelizmente, o item saiu ileso.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Não existem Pedras Espíritas que possam ser retiradas.
REFINE_FAILURE_NEED_BETTER_SCROLL	Precisas de um tipo de Pergaminho diferente.
REFINE_FAILURE_NO_GOLD_SOCKET	Não existe Socket para se adicionar %s.
REFINE_FAILURE_NO_MORE_REINFORCE	Não podes reforçar mais isso.
REFINE_FAILURE_NO_MORE_SOCKET	Não podes abrir mais Sockets.
REFINE_FAILURE_NO_SOCKET0	Não existe Socket para adicionar %s.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Não podes criar nenhum Socket neste item.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Este Item não pode ser melhorado.
REFINE_QUESTION_CONFIRM	Queres continuar?
REFINE_QUESTION_WARNING_DOWN_GRADE_AND_REFIX_REMOVE	Se o melhoramento falhar, o nível descerá para um valor inferior ao mínimo necessário para bónus de conjunto, removendo assim esse efeito.
REFINE_QUESTION_WARNING_PREFIX_REMOVE	Se melhorares o item, o efeito de conjunto será removido.
REFINE_SUCCESS	O melhoramento do Item foi bem sucedido!
REFINE_SUCCESS_PROBALITY	Probabilidade de Melhorar %d%%
REFINE_WARNING2	Queres continuar?
RESTART_POPUP_GIVEUP_ELEMENTAL_DUNGEON	Morreste. \nRegressa do Domínio Elemental!
RESTART_POPUP_GIVEUP_MIST_ISLAND	Derrotaram-te na Batalha dos Cinco Santuários.\nRegressarás agora à vila.
RESTART_POPUP_GIVEUP_OTHER_WORLD_DUNGEON	A tua personagem morreu. \nSerás transportado para a cidade em breve.
RESTART_POPUP_GIVEUP_SUNGMAHEE_TOWER	Uma amarga derrota! A tua aventura termina aqui.
REVIVE_QUESTION	Queres ressuscitar %s? Quantidade de Prismas Ressuscitadores: %d
REVIVE_SELF_QUESTION	Queres ressuscitar-te a ti mesmo? Quantidade de Prismas Ressuscitadores: %d
ROULETTE_REWARD_TEXT	Recolher Item
SAFEBOX_ERROR	Inseriste a palavra-passe errada.
SAFEBOX_NEED_CHANGE_PASSWORD	A tua palavra-passe expirou.\nPor favor escolhe uma nova.
SAFEBOX_SELL_DISABLE_SAFEITEM	Não podes vender nenhum dos Itens guardados.
SAFEBOX_UNAVILABLE_PASSWORD_01	Não podes usar esta palavra-passe.
SAFEBOX_UNAVILABLE_PASSWORD_02	A tua palavra-passe deve ser composta por pelo menos %d caracteres.
SAFEBOX_UNAVILABLE_PASSWORD_03	Introduziste a tua palavra-passe actual. Por favor escolhe uma nova.
SAFEBOX_UNAVILABLE_PASSWORD_04	A tua palavra-passe não pode conter %d números idênticos ou consecutivos.
SAFEBOX_UNAVILABLE_PASSWORD_05	Não são permitidos caracteres especiais. Caracteres permitidos: a-z, A-Z, 0-9
SAFEBOX_WRONG_PASSWORD	As palavras-passe têm de ser idênticas.
SCREENSHOT_SAVE1	está gravado em
SCREENSHOT_SAVE2	Pasta Screenshot
SCREENSHOT_SAVE_FAILURE	Erro a gravar o Screenshot.
SECOND	Seg
SECOND_CONFIRM_PET_FEED_QUESTION_1	O teu item tem %d ou mais bónus.
SECOND_CONFIRM_PET_FEED_QUESTION_2	Tens a certeza que pretendes alimentar o teu pet com isto?
SECOND_CONFIRM_SELL_ITEM_QUESTION_1	O teu item tem %d ou mais bónus.
SECOND_CONFIRM_SELL_ITEM_QUESTION_2	Tens a certeza que pretendes vender?
SECRET_DUNGEON_CREATE_REWARD_IMPOSSIBLE	Queres entrar no Templo do Enigma?\nNão podes receber mais recompensas diárias. (Tempo restante: %s)
SECRET_DUNGEON_CREATE_REWARD_POSSIBLE	Queres entrar no Templo do Enigma?\nHá uma recompensa diária à tua espera.
SECRET_DUNGEON_ENTER_DUNGEON_RE_REQUEST	Terás de abandonar o grupo se não entrares.\nQueres entrar?
SECRET_DUNGEON_ENTER_LIMIT_TIME	Tempo restante até à entrada: %d seg.
SECRET_DUNGEON_ENTER_MEMBER_REWARD_IMPOSSIBLE	Foi criada uma instância do Templo do Enigma. Queres entrar na instância?\nNão podes receber mais recompensas diárias. (Tempo restante: %s)
SECRET_DUNGEON_ENTER_MEMBER_REWARD_POSSIBLE	Foi criada uma instância do Templo do Enigma. Queres entrar na instância?\nHá uma recompensa diária à tua espera.
SECRET_DUNGEON_ENTER_QUESTION_ANSWER_TIMEOVER	Recusaste o pedido de entrada.
SECRET_DUNGEON_ENTER_QUESTION_NO	Não
SECRET_DUNGEON_ENTER_QUESTION_YES	Sim
SELECT_ATTR_NOTICE	Não podes abrir uma Loja Privada enquanto estás a usar o Feitiço para Itens+.
SELECT_ATTR_NOT_OPEN	Não podes usar o Feitiço para Itens+ enquanto tens uma Loja Privada aberta.
SELECT_ATTR_NOT_SELECT	Decide se pretendes manter os bónus ou trocá-los.
SELECT_CAN_NOT_DELETE	Não podes apagar a personagem.
SELECT_CAN_NOT_DELETE_ATTR67	Não podes eliminar a tua personagem\nenquanto está a ser adicionado um bónus.
SELECT_CAN_NOT_DELETE_GUILD_MEMBER	Não podes eliminar a tua personagem enquanto ela pertencer a uma Guild.
SELECT_CAN_NOT_DELETE_HAVE_SEALED_ITEM	Não podes eliminar a tua personagem porque ela possui itens vinculados.
SELECT_CAN_NOT_DELETE_LAST_CHAR_SAFEBOX	Não podes eliminar a tua única personagem porque ela ainda possui itens armazenados.
SELECT_CAN_NOT_DELETE_LIMITE_LEVEL	Só podes eliminar a tua personagem até nível 69.
SELECT_CAN_NOT_DELETE_MARRIAGE	Não podes apagar personagens casadas.
SELECT_CAN_NOT_DELETE_PREMIUM_PRIVATE_SHOP	Ainda tens bens na tua loja pessoal.
SELECT_CAN_NOT_DELETE_PRIVATE_CODE_ERROR	O código de eliminação não é válido.
SELECT_CAN_NOT_DELETE_REMAIN_TIME	Não podes eliminar esta personagem imediatamente após a criares. Período de espera: %s
SELECT_CHANGED_NAME	Alteraste o nome da personagem.
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	O nome da personagem já existe.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	Tenta de novo.
SELECT_CHANGE_FAILURE_STRANGE_NAME	O nome da personagem não está correto.
SELECT_CHANGE_NAME_TITLE	Altera o nome da personagem.
SELECT_DELEING	A apagar...
SELECT_DELETED	Apagada com sucesso.
SELECT_DO_YOU_DELETE_REALLY	Queres continuar?
SELECT_EMPTY_SLOT	Este é um campo vazio.
SELECT_GM_NAME	GM
SELECT_INPUT_CHANGING_NAME	Insere um novo nome de personagem.
SELECT_NOT_JOIN_GUILD	Nenhuma Guild
SERVER_NOTIFY_CLOSED	Servidor fechado: só poderão entrar contas criadas antes do encerramento.
SERVER_STATUS_CLOSE	FECHADO
SERVER_STATUS_NEW	NOVO
SERVER_STATUS_SPECIAL	ESPECIAL
SERVER_STATUS_STANDBY	FECHADO
SET_ITEM_CLEAR_CONFIRM_QUESTION	Queres remover o efeito de conjunto?
SET_ITEM_CLEAR_CONFIRM_QUESTION_1	Este item tem %d bónus/Pedras Espíritas
SET_ITEM_CLEAR_CONFIRM_QUESTION_2	Tens a certeza?
