AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
DUNGEON_INFO_ELEMENT_UNKOWN_BONUS	Unbekannter erforderlicher Bonus
DUNGEON_INFO_TYPE_01	Global
DUNGEON_INFO_TYPE_02	Gruppe
DUNGEON_INFO_TYPE_03	Gilde
DUNGEON_INFO_TYPE	Typ: %s
DUNGEON_INFO_LEVEL_LIMIT	Stufenbegrenzung: %d bis %d
DUNGEON_INFO_PARTY_LIMIT	Partymitglieder: %d bis %d
DUNGEON_INFO_DURATION	Dauer : %s
DUNGEON_INFO_COOLDOWN	Abklingzeit: %s
DUNGEON_INFO_LOCATION	Standort: %s
DUNGEON_INFO_ENTRACE	Eintrag: %s
DUNGEON_INFO_TOTAL_FINISHED	Endgültige Klassifizierung: %d
DUNGEON_INFO_FASTEST_TIME	Schnellste Zeit: %s
DUNGEON_INFO_HIGHEST_DMG	Höchster Schaden: %s
DUNGEON_INFO_NONE	Keine
DUNGEON_INFO_MINIMAP_TOOL_TIP	Dungeon-Informationen
DUNGEON_INFO_NOT_FOUND	Keine Dungeons gefunden.
DUNGEON_RANKING_TOTAL_FINISHED	Gesamtabschluss
DUNGEON_RANKING_FASTEST_TIME	Schnellste Zeit
DUNGEON_RANKING_HIGHEST_DMG	Höchster Schaden
DUNGEON_RANKING_POINTS	Punkte
MC_ACCUMULATION_COUNT	Gesammelte Monsterkarten: %d
MC_ALTER_TEXT	Missionsstufe %d
MC_CARD_FALL_SHORT	Die registrierten Karten reichen nicht aus.
MC_CARD_SHUFFLE	Möchtest du die Karten neu anordnen?
MC_INIT_ITEM_FALL_SHORT	Du brauchst %d Karte(n) des Neuanfangs.
MC_MISSION_FAIL_MSG	Keine Mission aktiv oder Limit überschritten.
MC_MISSION_INIT	Möchtest du die Mission auf Stufe 1 zurücksetzen?
MC_MISSION_NO_CLEAR	Du musst zuerst die Mission abschließen.
MC_MOTION_BUTTON_OVER_MSG	Diese Option ist erst ab dem 2. Stern verfügbar.
MC_POLY_BUTTON_OVER_MSG	Diese Option ist erst ab dem 3. Stern verfügbar.
MC_POLY_FAIL	Du kannst dich jetzt nicht verwandeln.
MC_POLY_QUESTION	Möchtest du dich in dieses Monster verwandeln?
MC_PROMOTION_MAX	Eine Verbesserung ist nicht mehr möglich.
MC_PROMOTION_QUESTION	Möchtest du die Stufe erhöhen?
MC_QUESTION_BUTTON_DESC1	Das Zurücksetzen ist nur 6 Mal innerhalb von 24 Stunden möglich.
MC_QUESTION_BUTTON_DESC2	Jede weitere Zurücksetzung benötigt mehr Karten des Neuanfangs.
MC_QUESTION_BUTTON_DESC3	Klicke hier, um die restliche Abklingzeit angezeigt zubekommen.
MC_REWARD_FAIL	Du hast nicht genügend Platz im Inventar.
MC_REWARD_MISSION	Möchtest du deine Monsterkarte jetzt erhalten?
MC_SHUFFLE_NO_ITEM	Du hast keine Karte der Neuordnung.
MC_TIME	Abklingzeit: %s
MC_TRADE_QUESTION	Es werden dir %d Karten abgezogen. Möchtest du fortfahren?
MC_USE_ITEM_FAIL	Diese Karte kann nicht hinzugefügt werden.
MC_USE_ITEM_QUESTION	Möchtest du diese Monsterkarte hinzufügen?
MC_WARP_BUTTON_OVER_MSG	Diese Option ist erst ab dem 4. Stern verfügbar.
MC_WARP_FAIL	Du kannst dich nicht mehr teleportieren.
MC_WARP_LIMIT_LEVEL	Dein aktuelles Level reicht nicht aus um zu teleportieren.
MC_WARP_QUESTION	Möchtest du dich in das Gebiet dieses Monsters teleportieren?
MESSENGER_ADD_BLOCK_FRIEND	Hinzufügen
MESSENGER_ADD_FRIEND	Freund hinzufügen
MESSENGER_BLOCK	Blockiert
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_1	%s hat dich als Freund aufgenommen.
MESSENGER_DO_YOU_ACCEPT_ADD_FRIEND_2	Annehmen?
MESSENGER_DO_YOU_DELETE	Löschen?
MESSENGER_DO_YOU_DELETE_PHONE_NUMBER	Möchtest du die Handynummer löschen?
MESSENGER_DO_YOU_MOVE	Möchtest du weiter?
MESSENGER_EMPTY_LIST	Leer
MESSENGER_FAMILY	Familie
MESSENGER_FRIEND	Freunde
MESSENGER_GUILD	Gilde
MESSENGER_INPUT_MOBILE_AUTHORITY_DESCRIPTION	Gib die Bestätigungsnr. ein, die an dein Handy gesendet wurde.
MESSENGER_INPUT_MOBILE_AUTHORITY_TITLE	Bestätigungsnr. eingeben
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_1	Gib die Handynr. für den SMS-Versand ein.
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_2	Möchtest du die Nummer jetzt eingeben?
MESSENGER_INPUT_MOBILE_PHONE_NUMBER_TITLE	Handynummer eingeben
MESSENGER_SEND_MOBILE_MESSAGE_TITLE	Nachricht senden.
METIN_TEST	GM TEST
MINIMAP	Minikarte öffnen
MINIMAP_CANNOT_SEE	Minikarte kann nicht angezeigt werden.
MINIMAP_CAN_NOT_SHOW_AREAMAP	Übersichtskarte kann nicht angezeigt werden.
MINIMAP_DEC_SCALE	Herauszoomen
MINIMAP_INC_SCALE	Heranzoomen
MINIMAP_OBSERVER_COUNT	%d Zuschauer
MINIMAP_SHOW_AREAMAP	Übersichtskarte öffnen
MINI_GAME_RUMI_DISCARD_QUESTION	Willst du diese Karte wirklich wegwerfen?
MINI_GAME_RUMI_EXIT_QUESTION	Möchtest du deine Spielrunde beenden und deinen Gewinn erhalten?\nDeine Punkte und übrigen Karten werden dann zurückgesetzt!
MINI_GAME_RUMI_START_QUESTION	Um mitspielen zu können, musst du eine Gebühr von %d Yang zahlen. Des Weiteren benötigst du %d Kartenset(s).\nWillst du das Spiel starten?
MINUTE	Min
MONETARY_UNIT0	Yang
MONETARY_UNIT1	zehntausend
MONETARY_UNIT2	hundert Millionen
MONEY_INPUT_DIALOG_SELLPRICE	Verkaufspreis:
MOVE_CHANNEL_99	CH0
MOVE_CHANNEL_CANCEL	Abbrechen
MOVE_CHANNEL_NOTICE	Du bist verbunden mit Channel %d.
MOVE_CHANNEL_NOT_MOVE	Du kannst deinen Channel nicht wechseln.
MOVE_CHANNEL_SELECT	OK
MOVE_CHANNEL_TITLE	Channel-Auswahl
MOVE_ITEM_FAILURE_PRIVATE_SHOP	Du kannst keine Gegenstände verschieben, solange du einen privaten Laden geöffnet hast.
MUSIC_EMPTY_MUSIC_LIST	Keine Hintergrundmusik.
MUSIC_METIN2_DEFAULT_THEMA	Metin2-Standardmusik
MUSIC_NOT_SELECT_MUSIC	Keine Musikdatei ausgewählt.
NEEFD_REST	Du musst erst ausruhen.
NOT_YET_SUPPORT	Wird nicht unterstützt.
OPEN_THE_SPECIAL_ACTION_KIT	%s wurde den Emotionen hinzugefügt.
OPTION_PVPMODE_CANNOT_SET_GUILD_MODE	Du kannst den Gildenmodus nicht aktivieren, wenn du keiner Gilde angehörst.
OPTION_PVPMODE_NOT_SUPPORT	Du kannst die Konfiguration des PvP-Modus nicht verwenden.
OPTION_PVPMODE_PROTECT	Du musst mindestens Level %d erreicht haben, um den PvP-Modus zu ändern.
PARTY_ANSWER_TIMEOVER	Die Einladung wurde abgelehnt.
PARTY_BONUS_ATTACKER	Angriffswert: +%d	SA
PARTY_BONUS_BERSERKER	Angriffsgeschwindigkeit: +%d	SA
PARTY_BONUS_BUFFER	Fertigkeitsdauer: +%d	SA
PARTY_BONUS_DEFENDER	Verteidigung +%d%%	SA
PARTY_BONUS_EXP	Bonus-EXP: %d%%	SA
PARTY_BONUS_SKILL_MASTER	TP-Wiederherstellung pro Kill +%d%%	SA
PARTY_BONUS_TANKER	Max. TP: +%d	SA
PARTY_BREAK_UP	Gruppe auflösen
PARTY_DO_YOU_ACCEPT	möchte der Gruppe beitreten.
PARTY_DO_YOU_JOIN	hat dich in seine Gruppe eingeladen. Annehmen?
PARTY_EXP_DISTRIBUTION_MODE	EXP-Verteilung
PARTY_EXP_DISTRIBUTION_MODE_LEVEL	levelabhängig
PARTY_EXP_DISTRIBUTION_MODE_LEVEL_TOOLTIP	Gruppenmitglieder höherer Level erhalten mehr EXP.
PARTY_EXP_DISTRIBUTION_MODE_PARITY	gleichmäßig
PARTY_EXP_DISTRIBUTION_MODE_PARITY_TOOLTIP	Alle Gruppenmitglieder erhalten gleich viele EXP.
PARTY_HEAL_ALL_MEMBER	Alles wiederherstellen
PARTY_INCREASE_AREA_150	Reichweite der Gruppe um Faktor 1,5 erhöht.	SNA
PARTY_INCREASE_AREA_200	Reichweite der Gruppe um Faktor 2 erhöht.	SNA
PARTY_LEAVE	Gruppe verlassen
PARTY_LONGTIME_BONUS_EXP	Bonus-EXP für langes Gruppenspiel: +%d%%	SA
PARTY_MEMBER_OFFLINE	[Offline]
PARTY_RECALL_MEMBER	Gruppenmitglied herbeirufen.
PARTY_REGEN_BONUS	Bonus für TP- + MP-Regeneration: +%d%%	SA
PARTY_REQUEST_DENIED	Deine Anfrage wurde abgelehnt.
PARTY_SET_ATTACKER	Als Angreifer festlegen.
PARTY_SET_BERSERKER	Als Berserker festlegen.
PARTY_SET_BUFFER	Als Blocker festlegen.
PARTY_SET_DEFENDER	Als Verteidiger festlegen.
PARTY_SET_NORMAL	Einstellung widerrufen.
PARTY_SET_SKILL_MASTER	Als Fertigkeitsmeister festlegen.
PARTY_SET_TANKER	Als Nahkämpfer festlegen.
PARTY_SKILL_ATTACKER	Basis-Angriffswert Angreifer +%.0f
PARTY_SKILL_BERSERKER	Angriffsgeschwindigkeit Berserker +%.0f
PARTY_SKILL_BUFFER	Fertigkeitsdauer Blocker +%.0f
PARTY_SKILL_DEFENDER	Verteidigung als Verteidiger +%.0f%%
PARTY_SKILL_HP_REGEN	TP-Regeneration +%.0f%%
PARTY_SKILL_PARTY_AREA	Gruppenreichweite +%d%%
PARTY_SKILL_SKILL_MASTER	TP-Regeneration als Fertigkeitsmeister +%.0f%%
PARTY_SKILL_SP_REGEN	MP-Regeneration +%.0f%%
PARTY_SKILL_TANKER	Max. TP Nahkämpfer +%.0f
PARTY_SKILL_WARP	In der Lage, Gruppenmitglieder herbeizurufen.
PASSWORD_TITLE	Lagerkennwort
PET_ATTR_CHANGE_DIALOG_TEXT	Möchtest du die Attribute deines Pets jetzt ändern?\n Das Item "Pet verzaubern" wird dabei verbraucht.\n Der Prozess kann fehlschlagen.
PET_ATTR_CHANGE_USE	Während die Pet-Attribute gewandelt werden, kann diese Aktion nicht ausgeführt werden.
PET_ATTR_DETERMINE_TYPE1	Pettyp 1: tollpatschig. Nicht besonders stark.\nMit der Zeit kannst du seine Fähigkeiten steigern.
PET_ATTR_DETERMINE_TYPE2	Pettyp 2: neugierig. Nicht besonders stark.\nTreuer Gefährte, dessen Fähigkeiten mit der Zeit wachsen.
PET_ATTR_DETERMINE_TYPE3	Pettyp 3: beherzt. Mäßig stark.\nMit der Zeit kannst du seine Fähigkeiten steigern.
PET_ATTR_DETERMINE_TYPE4	Pettyp 4: mutig. Mäßig stark.\nTreuer Gefährte, dessen Fähigkeiten mit der Zeit noch wachsen.
PET_ATTR_DETERMINE_TYPE5	Pettyp 5: tollkühn. Stark.\nMit der Zeit kannst du seine Fähigkeiten weiter steigern.
PET_ATTR_DETERMINE_TYPE6	Pettyp 6: legendär. Stark.\nTreuer Gefährte, dessen Fähigkeiten mit der Zeit sogar noch wachsen.
PET_ATTR_DETERMINE_TYPE7	Pettyp 7: mythisch. Sehr stark.\nWird mit der Zeit sein volles Potenzial entfalten.
PET_ATTR_DETERMINE_TYPE8	Pettyp 8: prismatisch. Extrem stark.\nTreuer Gefährte, auf den du dich verlassen kannst.
PET_BAG_DESC	%s
PET_CANNOT_FEED_CUBEOPEN	Du kannst dein Pet nicht füttern, während das Veredelungsfenster geöffnet ist.
PET_CAN_NOT_ATTRCHANGE_BECUASE_LIFE_TIME_END	Du kannst die Attribute eines toten Pets nicht wandeln.
PET_CAN_NOT_EGG_ITEM_USE	Du kannst den Brutkasten nicht öffnen, während du handelst, dein Lager oder einen privaten Laden geöffnet hast.
PET_CAN_NOT_FEED_SPLIT_ITEM	Du kannst keinen geteilten Gegenstand in dieses Fenster legen.
PET_CAN_NOT_FEED_TYPE	Auf diese Art kannst du dein Pet leider nicht füttern. Versuche es bitte mit einer anderen Aktion.
PET_CAN_NOT_OPEN_EVOL_BUTTON	Um das Pet zu trainieren und auf die nächste Entwicklungsstufe zu heben, muss es Level %d haben.
PET_CAN_NOT_OPEN_EVOL_BUTTON_EXP_LACK	Um das Pet zu trainieren und auf die nächste Entwicklungsstufe zu heben, muss es 100% Erfahrung haben.
PET_CAN_NOT_OPEN_EVOL_BUTTON_LEVEL_MAX	Dein Pet hat bereits die höchste Entwicklungsstufe erreicht.
PET_CAN_NOT_OPEN_SHOP_BECAUSE_SUMMON	Du kannst keinen privaten Laden öffnen, wenn du dein Pet gerufen hast.
PET_CAN_NOT_OPEN_SPECIAL_EVOL_BUTTON	Um das Pet zu trainieren und auf die nächste Entwicklungsstufe zu heben, muss es %d Tage alt sein.
PET_CAN_NOT_SUMMON_BECAUSE_LIFE_TIME_END	Du kannst dein Pet nicht rufen, da die Laufzeit bereits abgelaufen ist.
PET_CAN_NOT_USE_BAG	Du kannst die Transportbox nicht verwenden, weil dein Pet bereits abgelaufen ist.
PET_EMPTY_SKILL_SLOT_USE_ITEM	Das Pet besitzt keine Fertigkeiten zum Zurücksetzen.
PET_HATCHING_ACCEPT	Möchtest du dein Pet "%s" nennen?
PET_HATCHING_MONEY	Preis: %s
PET_HATCHING_WINDOW_OPEN_CAN_NOT_USE	Wenn der Brutkasten geöffnet ist, kannst du keine Interaktionen durchführen.
PET_INFORMATION_STAGE1	Jung
PET_INFORMATION_STAGE2	Wild
PET_INFORMATION_STAGE3	Tapfer
PET_INFORMATION_STAGE4	Heroisch
PET_INFO_EXP	Aktuelle Erfahrung:
PET_INFO_ITEM_EXP	Aktuelle Item EXP
PET_INFO_NEXT_EXP	Verbleibende Erfahrung:
PET_INFO_NEXT_ITEM_EXP	Verbleibende Item EXP
PET_MSG_NOT_ENOUGH_MONEY	Du hast nicht genügend Yang.
PET_NAME_CHANGE_ACCEPT	Möchtest du den Namen deines Pets in "%s" ändern?
PET_NAME_MIN	Der eingegebene Name ist zu kurz.
PET_REVIVE_FAIL_EMPTY_PET_SLOT	Es gibt kein Pet zum Wiederbeleben.
PET_REVIVE_FAIL_NOT_ENOUGHT_MATERIAL	Du hast nicht genügend Material.
PET_REVIVE_UI_MATERIAL_COUNT	%d/%d
PET_SKILL_DELETE_QUESTION_DLG_MSG	Die Fertigkeiten sind jetzt verfügbar.
PET_SKILL_DELETE_QUESTION_DLG_MSG1	Das Zurücksetzen der Fertigkeit(en) deines Pets ist unwiderruflich.
PET_SKILL_DELETE_QUESTION_DLG_MSG2	Möchtest du fortfahren?
PET_SKILL_LEARN_FAIL_CONDITIONS	Dein Pet ist nicht alt genug oder besitzt nicht die erforderliche Stufe. Nur Heldenpets können Fertigkeiten erlernen.
PET_SKILL_LEARN_QUESTION_DLG_MSG	Möchtest du das Heldentraining mit "%s" beginnen?
PET_SKILL_TOOLTIP_COOLTIME	Abklingzeit: %d Sekunden
PET_SKILL_TOOLTIP_DURATION	Dauer: %d Sekunden
PET_SKILL_TOOLTIP_FEATHER	Das Pet aktiviert Federschreiten mit einer Chance von %d%% für %.1f Sekunden.\n Angriff %d - %d	SAAAA
PET_SKILL_TOOLTIP_HEAL	Wenn deine TP unter 20%% sinkt, erhältst du eine \n %d%% Chance, die TP um %d zu erhöhen.	SAA
PET_SKILL_TOOLTIP_INVINVIBILITY	Dein Charakter wird mit einer %d%% Chance unbesiegbar,\n wenn deine TP unter 10%% sinkt. \n Dauer des Effekts: %.1f Sekunden.	SAA
PET_SKILL_TOOLTIP_REMOVAL	Entfernt sofort alle Effekte wie Gift, Verlangsamung \n oder Blutung mit einer %d%% Chance,\n wenn dein Charakter betroffen ist.	SAN
PET_SKILL_UPGRADE_QUESTION_DLG_MSG1	Heldentraining auf die nächste Stufe heben?
PET_SKILL_UPGRADE_QUESTION_DLG_MSG2	Kosten: %s
PET_TOOLTIP_COSTUME_BONUS	
PET_TOOLTIP_DEF	Verteidigung
PET_TOOLTIP_HP	TP
PET_TOOLTIP_LEVEL	Level
PET_TOOLTIP_LIFETIME_OVER	Abgelaufen
PET_TOOLTIP_SKILL_BONUS_VALUE	im Heldentraining
PET_TOOLTIP_SKILL_CUR_LEVEL	Level: %d
PET_TOOLTIP_SKILL_NEXT_LEVEL	Nächstes Level: %d (max. %d)
PET_TOOLTIP_SP	MP
PET_TOOLTIP_TRADABLE	Handelbar
PET_TOOLTUP_SKILL	%s (Stufe %d)
PICK_ITEM_TITLE	Gegenstandsnr.
PICK_MONEY_TITLE	Betrag
PRIVATESHOPSEARCH_ABLITY_POTION	Tau
PRIVATESHOPSEARCH_ACCESSORY_SOCKET	Feines Tuch
PRIVATESHOPSEARCH_ARMOR	Ausrüstung
PRIVATESHOPSEARCH_ARROW	Pfeile
PRIVATESHOPSEARCH_BELL	Glocken
PRIVATESHOPSEARCH_BELT	Gürtel
PRIVATESHOPSEARCH_BLEND	Tränke
PRIVATESHOPSEARCH_BLOOD_PEARL	Blutrote Perle
PRIVATESHOPSEARCH_BLUE_PEARL	Blaue Perle
PRIVATESHOPSEARCH_BODY	Rüstungen
PRIVATESHOPSEARCH_BOW	Bogen
PRIVATESHOPSEARCH_BUYTIME	Möchtest du den ausgewählten Gegenstand kaufen?
PRIVATESHOPSEARCH_CLAW	Krallen
PRIVATESHOPSEARCH_CLEAR_POTION	Elixiere
PRIVATESHOPSEARCH_COSTUME	Kostüme
PRIVATESHOPSEARCH_COSTUMEBODY	Kostüm
PRIVATESHOPSEARCH_COSTUMEHAIR	Frisur
PRIVATESHOPSEARCH_COSTUME_ACCE	Schulterbänder
PRIVATESHOPSEARCH_COSTUME_MOUNT	Mount
PRIVATESHOPSEARCH_CRYSTAL	Kristall
PRIVATESHOPSEARCH_DAGGER	Dolche
PRIVATESHOPSEARCH_DEAD	tot
PRIVATESHOPSEARCH_DETACHMENT	Stein-Handbuch
PRIVATESHOPSEARCH_DIAMOND	Diamant
PRIVATESHOPSEARCH_DS	Drachensteinalchemie
PRIVATESHOPSEARCH_DS_BLACK	Onyx
PRIVATESHOPSEARCH_DS_BLUE	Saphir
PRIVATESHOPSEARCH_DS_GREEN	Jade
PRIVATESHOPSEARCH_DS_RED	Rubin
PRIVATESHOPSEARCH_DS_WHITE	Diamant
PRIVATESHOPSEARCH_DS_YELLOW	Granat
PRIVATESHOPSEARCH_EAR	Ohrringe
PRIVATESHOPSEARCH_FAN	Fächer
PRIVATESHOPSEARCH_FISH	Fische
PRIVATESHOPSEARCH_FOOTS	Schuhe
PRIVATESHOPSEARCH_GEM	Edelsteine
PRIVATESHOPSEARCH_GIFTBOX	Geschenkboxen
PRIVATESHOPSEARCH_HEAD	Helme
PRIVATESHOPSEARCH_LIVE	lebendig
PRIVATESHOPSEARCH_MATERIAL	Materialien
PRIVATESHOPSEARCH_METIN	Geiststeine
PRIVATESHOPSEARCH_NECK	Halsketten
PRIVATESHOPSEARCH_NEED_ITEM_BUY	Du kannst ohne das richtige Bündel keine Gegenstände kaufen.
PRIVATESHOPSEARCH_NEED_ITEM_FIND	Du kannst ohne das richtige Bündel keine Gegenstände suchen.
PRIVATESHOPSEARCH_NODELAY_POTION	HP Gegenstände
PRIVATESHOPSEARCH_ORE	Erz
PRIVATESHOPSEARCH_PET	Petsystem
PRIVATESHOPSEARCH_PETAGG	Pet-Eier
PRIVATESHOPSEARCH_PETSKILLBOOK	Pet-Fertigkeitsbücher
PRIVATESHOPSEARCH_PICK	Spitzhacken
PRIVATESHOPSEARCH_POTION	Tränke
PRIVATESHOPSEARCH_QUEST	Quest
PRIVATESHOPSEARCH_QUIVER	Pfeilköcher
PRIVATESHOPSEARCH_RESOURCE	Gegenstandsverbesserung
PRIVATESHOPSEARCH_ROD	Angeln
PRIVATESHOPSEARCH_SELECTITEM	Wähle einen Gegenstand aus.
PRIVATESHOPSEARCH_SHIELD	Schilde
PRIVATESHOPSEARCH_SKILLBOOK	Fertigkeitsbücher
PRIVATESHOPSEARCH_SKILLFORGET	Buch des Vergessens
PRIVATESHOPSEARCH_SPECIAL	Sonstiges
PRIVATESHOPSEARCH_STONE	Energiesplitter
PRIVATESHOPSEARCH_SWORD	Einhandschwerter
PRIVATESHOPSEARCH_TREASUREBOX	Truhen
PRIVATESHOPSEARCH_TUNING	Schriftrollen
PRIVATESHOPSEARCH_TWOSWORD	Zweihandschwerter
PRIVATESHOPSEARCH_UNIQUE	Einzigartig
PRIVATESHOPSEARCH_USEITEM	Verbrauchsgegenstände
PRIVATESHOPSEARCH_USESPECIAL	Sonstiges
PRIVATESHOPSEARCH_WEAPON	Waffen
PRIVATESHOPSEARCH_WHITE_PEARL	Weiße Perle
PRIVATESHOPSEARCH_WRIST	Armbänder
PRIVATE_SHOP_CANNOT_SELL_ITEM	Du kannst diesen Gegenstand nicht in einem privaten Laden verkaufen.
PRIVATE_SHOP_CLOSE_QUESTION	Möchtest du den privaten Laden schließen?
PRIVATE_SHOP_INPUT_NAME_DIALOG_TITLE	Name des privaten Ladens
PRIVATE_SHOP_INPUT_PRICE_DIALOG_TITLE	Preis
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_FOUND	Kein Ergebnis gefunden.
PRIVATE_SHOP_SEARCH_VNUM_ITEM_NOT_SELECTED	Wähle ein Item, um zu suchen.
PVP_LEVEL0	Ritterlich
PVP_LEVEL1	Edel
PVP_LEVEL2	Gut
PVP_LEVEL3	Freundlich
PVP_LEVEL4	Neutral
PVP_LEVEL5	Aggressiv
PVP_LEVEL6	Arglistig
PVP_LEVEL7	Bösartig
PVP_LEVEL8	Grausam
PVP_MODE_GUILD	PvP - Gilde aktiviert
PVP_MODE_KILL	PvP - Frei aktiviert
PVP_MODE_NORMAL	PvP - Frieden aktiviert
PVP_MODE_PROTECT	PvP - Schutz aktiviert
PVP_MODE_REVENGE	PvP - Feindlich aktiviert
PVP_OPTION_KILL	Frei
PVP_OPTION_NORMAL	Frieden
PVP_OPTION_PROTECT	Schutz
PVP_OPTION_REVENGE	Feindlich
PVP_TOURNAMENT_DO_NOT_AUTO	Automatisch angreifen kannst du während des PvP-Turniers nicht nutzen.
QUEST_APPEND	Neuer Auftrag wurde erfasst.
QUEST_HOUR	Stunde(n)
QUEST_MIN	Min.
QUEST_SEC	Sek.
QUEST_TIMEOVER	Zeit abgelaufen
QUEST_UNLIMITED_TIME	Keine Zeitbeschränkung
QUEST_ZEROSEC	0 Sek.
QUICKSLOT_REGISTER_DISABLE_ITEM	Dieser Gegenstand kann nicht zum Schnellzugriffsfeld hinzugefügt werden.
RANKING	Rang
RANKING_BOARD_MEMBER	Mitglieder
RECEIVE_MESSAGE	%s hat dir eine Nachricht gesendet.
REFINE_COST	Verbesserungskosten: %d Yang
REFINE_DESTROY_WARNING	Der Gegenstand könnte beim Veredeln zerstört werden.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	Möchtest du den Gegenstand wirklich upgraden?
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	Bei einem Fehlschlag wird der Gegenstand zerstört. Möchtest du fortfahren?
REFINE_DOWN_GRADE_WARNING	Der Gegenstand könnte beim Veredeln schlechter werden.
REFINE_DO_YOU_SEPARATE_METIN	Alle vorhandenen Geiststeine entfernen?
REFINE_ELEMENT_CHANGE_TEXT	%s hat nun das Element %s!
REFINE_ELEMENT_DOWNGRADE_TEXT	Die Stufe der Elementarverzauberung wurde verringert.
REFINE_ELEMENT_EXIST	Der Gegenstand besitzt bereits ein anderes Element.
REFINE_ELEMENT_GRADE_MAX	Die maximale Stufe der Elementarverzauberung wurde bereits erreicht.
REFINE_ELEMENT_NOT_ENOUGHT_GRADE	Die Elementarverzauberung ist nur für +7 Waffen oder höher verfügbar.
REFINE_ELEMENT_NOT_ENOUGHT_YANG	Nicht genügend Yang.
REFINE_ELEMENT_NOT_EXSIT	Kann nicht mit diesem Gegenstand verwendet werden.
REFINE_ELEMENT_TEXT_DARK	Kraft der Dunkelheit +%d
REFINE_ELEMENT_TEXT_EARTH	Kraft der Erde +%d
REFINE_ELEMENT_TEXT_ELECT	Kraft der Blitze +%d
REFINE_ELEMENT_TEXT_FIRE	Kraft des Feuers +%d
REFINE_ELEMENT_TEXT_ICE	Kraft des Eises +%d
REFINE_ELEMENT_TEXT_WIND	Kraft des Windes +%d
REFINE_ELEMENT_UPGRADE_FAIL_TEXT	Elementarverzauberung fehlgeschlagen.
REFINE_ELEMENT_UPGRADE_SUCCESS_TEXT	Elementarverzauberung erfolgreich!
REFINE_FAILURE	Tja, hat nicht geklappt! Wir haben versagt.
REFINE_FAILURE_CAN_NOT_ATTACH	%s kann diesem Gegenstand nicht beigefügt werden.
REFINE_FAILURE_CAN_NOT_ATTACH0	%s kann diesem Gegenstand nicht beigefügt werden.
REFINE_FAILURE_DEL_ITEM	Die Veredelung ist fehlgeschlagen. Der Gegenstand wurde zerstört.
REFINE_FAILURE_EQUIP_ITEM	Du kannst keine ausgerüsteten Gegenstände verbessern.
REFINE_FAILURE_GRADE_DOWN	Die Veredelung ist fehlgeschlagen. Der Grad des Gegenstands wurde gemindert.
REFINE_FAILURE_KEEP_GRADE	Die Veredelung ist fehlgeschlagen.\nGlücklicherweise bleibt dein Gegenstand erhalten.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	Es kann kein Geiststein entfernt werden.
REFINE_FAILURE_NEED_BETTER_SCROLL	Du benötigst eine bessere Verbesserungsschriftrolle.
REFINE_FAILURE_NO_GOLD_SOCKET	Es gibt keine Goldfassung, um %s beizufügen.
REFINE_FAILURE_NO_MORE_REINFORCE	Das kannst du nicht weiter verstärken.
REFINE_FAILURE_NO_MORE_SOCKET	Du kannst keine weiteren Fassungen hinzufügen.
REFINE_FAILURE_NO_SOCKET0	Es gibt keine freie Fassung für den %s.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	Auf diesem Gegenstand können keine Fassungen hinzugefügt werden.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	Dieser Gegenstand kann nicht verbessert werden.
REFINE_QUESTION_CONFIRM	Möchtest du fortfahren?
REFINE_QUESTION_WARNING_DOWN_GRADE_AND_REFIX_REMOVE	Falls die Aufwertung fehlschlägt, sinkt die Stufe unter den Mindestwert für Set-Effekte und der Set-Effekt wird dadurch entfernt.
REFINE_QUESTION_WARNING_PREFIX_REMOVE	Wenn du das Item aufwertest, wird der Set-Effekt entfernt.
REFINE_SUCCESS	Die Gegenstandsverbesserung war erfolgreich.
REFINE_SUCCESS_PROBALITY	Verbesserungschance: %d%%
REFINE_WARNING2	Möchtest du fortfahren?
RESTART_POPUP_GIVEUP_ELEMENTAL_DUNGEON	Du bist gestorben. \nKehre aus der Elementarwelt zurück!
RESTART_POPUP_GIVEUP_MIST_ISLAND	Du bist in der Schlacht der fünf Schreine gefallen.\n Du kehrst nun ins Dorf zurück.
RESTART_POPUP_GIVEUP_OTHER_WORLD_DUNGEON	Dein Charakter ist tot. \nDu wirst bald zur Stadt teleportiert.
RESTART_POPUP_GIVEUP_SUNGMAHEE_TOWER	Eine bittere Niederlage! Dein Weg ist hier zuende.
REVIVE_QUESTION	Möchtest du %s wiederbeleben? Anzahl Prismen des Erwachens: %d
REVIVE_SELF_QUESTION	Möchtest du Wiederbeleben ausführen? Anzahl Prismen des Erwachens: %d
ROULETTE_REWARD_TEXT	Gegenstand erhalten
SAFEBOX_ERROR	Du hast das falsche Kennwort eingegeben.
SAFEBOX_NEED_CHANGE_PASSWORD	Dein Passwort ist abgelaufen.\nWähle bitte ein neues.
